DAY,MONTH,YEAR,DATE,LatDeg,LatMin,LongDeg,LongMin,DURATION(HOURS),TIME_START,TIME_END
22,12,2016,22-Dec-16,21,33,12,53,5,22-Dec-16,22-Dec-16
23,12,2016,23-Dec-16,22,44,13,9,3.75,23-Dec-16,23-Dec-16
23,12,2016,23-Dec-16,22,44,13,9,4.916666667,23-Dec-16,23-Dec-16
24,12,2016,24-Dec-16,24,10,13,25,4.833333333,24-Dec-16,24-Dec-16
24,12,2016,24-Dec-16,24,10,13,25,5.25,24-Dec-16,24-Dec-16
25,12,2016,25-Dec-16,24,12,13,28,5.25,25-Dec-16,25-Dec-16
25,12,2016,25-Dec-16,24,12,13,28,5,25-Dec-16,25-Dec-16
25,12,2016,25-Dec-16,24,12,13,28,4.983333333,25-Dec-16,25-Dec-16
26,12,2016,26-Dec-16,24,14,13,29,5.166666667,26-Dec-16,26-Dec-16
26,12,2016,26-Dec-16,24,14,13,29,5,26-Dec-16,26-Dec-16
26,12,2016,26-Dec-16,24,14,13,29,6.983333333,26-Dec-16,26-Dec-16
27,12,2016,27-Dec-16,23,1,13,7,4.166666667,27-Dec-16,27-Dec-16
27,12,2016,27-Dec-16,23,1,13,7,4.75,27-Dec-16,27-Dec-16
2,1,2017,02-Jan-17,23,49,13,15,5,02-Jan-17,02-Jan-17
2,1,2017,02-Jan-17,23,49,13,15,0.833333333,02-Jan-17,02-Jan-17
2,1,2017,02-Jan-17,23,49,13,15,4.666666667,02-Jan-17,02-Jan-17
3,1,2017,03-Jan-17,23,44,13,14,5,03-Jan-17,03-Jan-17
3,1,2017,03-Jan-17,23,44,13,14,2.833333333,03-Jan-17,03-Jan-17
5,1,2017,05-Jan-17,24,9,13,22,5,05-Jan-17,05-Jan-17
5,1,2017,05-Jan-17,24,9,13,22,5,05-Jan-17,05-Jan-17
6,1,2017,06-Jan-17,22,20,12,56,4,06-Jan-17,06-Jan-17
6,1,2017,06-Jan-17,22,20,12,56,5.25,06-Jan-17,06-Jan-17
15,1,2017,15-Jan-17,23,51,13,16,4,15-Jan-17,15-Jan-17
15,1,2017,15-Jan-17,23,51,13,16,3.666666667,15-Jan-17,15-Jan-17
16,1,2017,16-Jan-17,22,56,13,10,4.333333333,16-Jan-17,16-Jan-17
16,1,2017,16-Jan-17,22,56,13,10,3.333333333,16-Jan-17,16-Jan-17
17,1,2017,17-Jan-17,24,8,13,25,4.666666667,17-Jan-17,17-Jan-17
17,1,2017,17-Jan-17,24,8,13,25,2.5,17-Jan-17,17-Jan-17
17,1,2017,17-Jan-17,24,8,13,25,4.833333333,17-Jan-17,17-Jan-17
18,1,2017,18-Jan-17,23,41,13,17,4.5,18-Jan-17,18-Jan-17
18,1,2017,18-Jan-17,23,41,13,17,5,18-Jan-17,18-Jan-17
18,1,2017,18-Jan-17,23,41,13,17,4.583333333,18-Jan-17,18-Jan-17
20,1,2017,20-Jan-17,22,40,13,11,3.583333333,20-Jan-17,20-Jan-17
20,1,2017,20-Jan-17,22,40,13,11,5,20-Jan-17,20-Jan-17
4,2,2017,04-Feb-17,22,52,13,7,4.5,04-Feb-17,04-Feb-17
4,2,2017,04-Feb-17,22,52,13,7,2.333333333,04-Feb-17,04-Feb-17
24,9,2016,24-Sep-16,19,55,11,37,4.5,24-Sep-16,24-Sep-16
24,9,2016,24-Sep-16,19,55,11,37,4.5,24-Sep-16,24-Sep-16
24,9,2016,24-Sep-16,19,55,11,37,4.333333333,24-Sep-16,24-Sep-16
25,9,2016,25-Sep-16,19,37,11,29,5,25-Sep-16,25-Sep-16
25,9,2016,25-Sep-16,19,37,11,29,3.916666667,25-Sep-16,25-Sep-16
25,9,2016,25-Sep-16,19,37,11,29,4.166666667,25-Sep-16,25-Sep-16
25,9,2016,25-Sep-16,19,37,11,29,4.833333333,25-Sep-16,25-Sep-16
26,9,2016,26-Sep-16,19,41,11,26,4.833333333,26-Sep-16,26-Sep-16
10,6,2017,10-Jun-17,18,36,11,20,3,10-Jun-17,10-Jun-17
10,6,2017,10-Jun-17,18,36,11,20,2.333333333,10-Jun-17,10-Jun-17
10,6,2017,10-Jun-17,18,36,11,20,3.666666667,10-Jun-17,10-Jun-17
10,6,2017,10-Jun-17,18,36,11,20,3.916666667,10-Jun-17,10-Jun-17
11,6,2017,11-Jun-17,18,42,11,27,2.333333333,11-Jun-17,11-Jun-17
11,6,2017,11-Jun-17,18,42,11,27,4.75,11-Jun-17,11-Jun-17
11,6,2017,11-Jun-17,18,42,11,27,3.333333333,11-Jun-17,11-Jun-17
11,6,2017,11-Jun-17,18,42,11,27,3.25,11-Jun-17,11-Jun-17
12,6,2017,12-Jun-17,18,16,11,23,3.916666667,12-Jun-17,12-Jun-17
12,6,2017,12-Jun-17,18,16,11,23,4,12-Jun-17,12-Jun-17
13,6,2017,13-Jun-17,21,47,12,50,3.5,13-Jun-17,13-Jun-17
16,6,2017,16-Jun-17,21,42,12,34,4,16-Jun-17,16-Jun-17
16,6,2017,16-Jun-17,21,42,12,34,3.25,16-Jun-17,16-Jun-17
16,6,2017,16-Jun-17,21,42,12,34,4.583333333,16-Jun-17,16-Jun-17
17,6,2017,17-Jun-17,19,12,11,39,3,17-Jun-17,17-Jun-17
17,6,2017,17-Jun-17,19,12,11,39,3.5,17-Jun-17,17-Jun-17
17,6,2017,17-Jun-17,19,12,11,39,2.916666667,17-Jun-17,17-Jun-17
18,6,2017,18-Jun-17,19,15,11,24,1.666666667,18-Jun-17,18-Jun-17
18,6,2017,18-Jun-17,19,15,11,24,3,18-Jun-17,18-Jun-17
18,6,2017,18-Jun-17,19,15,11,24,3,18-Jun-17,18-Jun-17
18,6,2017,18-Jun-17,19,15,11,24,2,18-Jun-17,18-Jun-17
18,6,2017,18-Jun-17,19,15,11,24,3.166666667,18-Jun-17,18-Jun-17
18,6,2017,18-Jun-17,19,15,11,24,4.333333333,18-Jun-17,18-Jun-17
19,6,2017,19-Jun-17,19,17,11,29,3.083333333,19-Jun-17,19-Jun-17
19,6,2017,19-Jun-17,19,17,11,29,3,19-Jun-17,19-Jun-17
19,6,2017,19-Jun-17,19,17,11,29,4.333333333,19-Jun-17,19-Jun-17
19,6,2017,19-Jun-17,19,17,11,29,4.25,19-Jun-17,19-Jun-17
20,6,2017,20-Jun-17,19,16,11,31,0.833333333,20-Jun-17,20-Jun-17
20,6,2017,20-Jun-17,19,16,11,31,1.166666667,20-Jun-17,20-Jun-17
20,6,2017,20-Jun-17,19,16,11,31,2.833333333,20-Jun-17,20-Jun-17
20,6,2017,20-Jun-17,19,16,11,31,3.916666667,20-Jun-17,20-Jun-17
20,6,2017,20-Jun-17,19,16,11,31,3,20-Jun-17,20-Jun-17
21,6,2017,21-Jun-17,18,44,11,28,4.333333333,21-Jun-17,21-Jun-17
21,6,2017,21-Jun-17,18,44,11,28,2.666666667,21-Jun-17,21-Jun-17
21,6,2017,21-Jun-17,18,44,11,28,3,21-Jun-17,21-Jun-17
24,6,2017,24-Jun-17,21,45,12,48,2.833333333,24-Jun-17,24-Jun-17
25,6,2017,25-Jun-17,18,58,11,31,2.833333333,25-Jun-17,25-Jun-17
25,6,2017,25-Jun-17,18,58,11,31,2.416666667,25-Jun-17,25-Jun-17
25,6,2017,25-Jun-17,18,58,11,31,2.166666667,25-Jun-17,25-Jun-17
25,6,2017,25-Jun-17,18,58,11,31,3,25-Jun-17,25-Jun-17
26,6,2017,26-Jun-17,18,57,11,22,1.583333333,26-Jun-17,26-Jun-17
26,6,2017,26-Jun-17,18,57,11,22,4.666666667,26-Jun-17,26-Jun-17
26,6,2017,26-Jun-17,18,57,11,22,3,26-Jun-17,26-Jun-17
26,6,2017,26-Jun-17,18,57,11,22,1.666666667,26-Jun-17,26-Jun-17
26,6,2017,26-Jun-17,18,57,11,22,2.333333333,26-Jun-17,26-Jun-17
27,6,2017,27-Jun-17,18,50,11,21,5,26-Jun-17,27-Jun-17
27,6,2017,27-Jun-17,18,50,11,21,2.25,27-Jun-17,27-Jun-17
27,6,2017,27-Jun-17,18,50,11,21,2.416666667,27-Jun-17,27-Jun-17
27,6,2017,27-Jun-17,18,50,11,21,2.666666667,27-Jun-17,27-Jun-17
27,6,2017,27-Jun-17,18,50,11,21,3.833333333,27-Jun-17,27-Jun-17
28,6,2017,28-Jun-17,18,41,11,25,4.666666667,28-Jun-17,28-Jun-17
28,6,2017,28-Jun-17,18,41,11,25,2.916666667,28-Jun-17,28-Jun-17
28,6,2017,28-Jun-17,18,41,11,25,2.333333333,28-Jun-17,28-Jun-17
28,6,2017,28-Jun-17,18,41,11,25,4,28-Jun-17,28-Jun-17
29,6,2017,29-Jun-17,19,45,11,34,4,29-Jun-17,29-Jun-17
29,6,2017,29-Jun-17,19,45,11,34,2.25,29-Jun-17,29-Jun-17
3,7,2017,03-Jul-17,22,15,12,45,4,03-Jul-17,03-Jul-17
3,7,2017,03-Jul-17,22,15,12,45,6,03-Jul-17,03-Jul-17
3,7,2017,03-Jul-17,22,15,12,45,4.416666667,03-Jul-17,03-Jul-17
3,7,2017,03-Jul-17,22,15,12,45,4,03-Jul-17,03-Jul-17
4,7,2017,04-Jul-17,21,43,12,35,5,04-Jul-17,04-Jul-17
4,7,2017,04-Jul-17,21,43,12,35,4.583333333,04-Jul-17,04-Jul-17
4,7,2017,04-Jul-17,21,43,12,35,3.833333333,04-Jul-17,04-Jul-17
4,7,2017,04-Jul-17,21,43,12,35,4,04-Jul-17,04-Jul-17
5,7,2017,05-Jul-17,21,43,12,34,1.5,05-Jul-17,05-Jul-17
5,7,2017,05-Jul-17,21,43,12,34,1.25,05-Jul-17,05-Jul-17
5,7,2017,05-Jul-17,21,43,12,34,3.25,05-Jul-17,05-Jul-17
6,7,2017,06-Jul-17,19,26,11,51,2,06-Jul-17,06-Jul-17
6,7,2017,06-Jul-17,19,26,11,51,3,06-Jul-17,06-Jul-17
6,7,2017,06-Jul-17,19,26,11,51,3.666666667,06-Jul-17,06-Jul-17
6,7,2017,06-Jul-17,19,26,11,51,3.166666667,06-Jul-17,06-Jul-17
7,7,2017,07-Jul-17,19,15,11,40,3.25,07-Jul-17,07-Jul-17
7,7,2017,07-Jul-17,19,15,11,40,4,07-Jul-17,07-Jul-17
18,8,2017,18-Aug-17,24,12,13,31,3.166666667,18-Aug-17,18-Aug-17
18,8,2017,18-Aug-17,24,12,13,31,5.833333333,18-Aug-17,18-Aug-17
18,8,2017,18-Aug-17,24,12,13,31,2.583333333,18-Aug-17,18-Aug-17
19,8,2017,19-Aug-17,24,20,13,35,4.5,19-Aug-17,19-Aug-17
19,8,2017,19-Aug-17,24,20,13,35,1.75,19-Aug-17,19-Aug-17
19,8,2017,19-Aug-17,24,20,13,35,2,19-Aug-17,19-Aug-17
19,8,2017,19-Aug-17,24,20,13,35,3.5,19-Aug-17,19-Aug-17
23,8,2017,23-Aug-17,23,48,13,31,4.916666667,23-Aug-17,23-Aug-17
23,8,2017,23-Aug-17,23,48,13,31,2.666666667,23-Aug-17,23-Aug-17
23,8,2017,23-Aug-17,23,48,13,31,4,23-Aug-17,23-Aug-17
24,8,2017,24-Aug-17,24,48,13,31,2.5,24-Aug-17,24-Aug-17
24,8,2017,24-Aug-17,24,48,13,31,3.25,24-Aug-17,24-Aug-17
24,8,2017,24-Aug-17,24,48,13,31,2.5,24-Aug-17,24-Aug-17
25,8,2017,25-Aug-17,24,32,13,48,4.333333333,25-Aug-17,25-Aug-17
25,8,2017,25-Aug-17,24,32,13,48,1.666666667,25-Aug-17,25-Aug-17
25,8,2017,25-Aug-17,24,32,13,48,2.833333333,25-Aug-17,25-Aug-17
25,8,2017,25-Aug-17,24,32,13,48,2.916666667,25-Aug-17,25-Aug-17
26,8,2017,26-Aug-17,24,36,13,48,2.5,26-Aug-17,26-Aug-17
26,8,2017,26-Aug-17,24,36,13,48,3.166666667,26-Aug-17,26-Aug-17
26,8,2017,26-Aug-17,24,36,13,48,2.75,26-Aug-17,26-Aug-17
26,8,2017,26-Aug-17,24,36,13,48,4.583333333,26-Aug-17,26-Aug-17
27,8,2017,27-Aug-17,24,4,13,13,2.666666667,27-Aug-17,27-Aug-17
27,8,2017,27-Aug-17,24,4,13,13,2.333333333,27-Aug-17,27-Aug-17
27,8,2017,27-Aug-17,24,4,13,13,2.5,27-Aug-17,27-Aug-17
27,8,2017,27-Aug-17,24,4,13,13,2.25,27-Aug-17,27-Aug-17
27,8,2017,27-Aug-17,24,4,13,13,6,27-Aug-17,27-Aug-17
28,8,2017,28-Aug-17,23,39,13,18,4.5,28-Aug-17,28-Aug-17
28,8,2017,28-Aug-17,23,39,13,18,3.05,28-Aug-17,28-Aug-17
28,8,2017,28-Aug-17,23,39,13,18,3.333333333,28-Aug-17,28-Aug-17
28,8,2017,28-Aug-17,23,39,13,18,4,28-Aug-17,28-Aug-17
29,8,2017,29-Aug-17,23,36,13,16,3.75,29-Aug-17,29-Aug-17
29,8,2017,29-Aug-17,23,36,13,16,4,29-Aug-17,29-Aug-17
1,9,2017,01-Sep-17,23,0,13,18,3.416666667,01-Sep-17,01-Sep-17
1,9,2017,01-Sep-17,23,0,13,18,4.333333333,01-Sep-17,01-Sep-17
2,9,2017,02-Sep-17,21,9,12,22,4.833333333,02-Sep-17,02-Sep-17
2,9,2017,02-Sep-17,21,9,12,22,4.25,02-Sep-17,02-Sep-17
3,9,2017,03-Sep-17,23,2,13,24,2.166666667,03-Sep-17,03-Sep-17
3,9,2017,03-Sep-17,23,2,13,24,1.833333333,03-Sep-17,03-Sep-17
3,9,2017,03-Sep-17,23,2,13,24,8,03-Sep-17,04-Sep-17
4,9,2017,04-Sep-17,22,27,12,56,4,04-Sep-17,04-Sep-17
4,9,2017,04-Sep-17,22,27,12,56,3,04-Sep-17,04-Sep-17
5,9,2017,05-Sep-17,21,7,12,21,4.25,05-Sep-17,05-Sep-17
5,9,2017,05-Sep-17,21,7,12,21,4.333333333,05-Sep-17,05-Sep-17
5,9,2017,05-Sep-17,21,7,12,21,5.166666667,05-Sep-17,05-Sep-17
5,9,2017,05-Sep-17,21,7,12,21,4.583333333,05-Sep-17,06-Sep-17
6,9,2017,06-Sep-17,20,57,12,15,4.5,06-Sep-17,06-Sep-17
6,9,2017,06-Sep-17,20,57,12,15,4.083333333,06-Sep-17,06-Sep-17
6,9,2017,06-Sep-17,20,57,12,15,4.416666667,06-Sep-17,06-Sep-17
7,9,2017,07-Sep-17,22,48,13,22,3.166666667,07-Sep-17,07-Sep-17
7,9,2017,07-Sep-17,22,48,13,22,2.333333333,07-Sep-17,07-Sep-17
7,9,2017,07-Sep-17,22,48,13,22,3.25,07-Sep-17,07-Sep-17
9,9,2017,09-Sep-17,23,4,13,26,2.333333333,09-Sep-17,09-Sep-17
9,9,2017,09-Sep-17,23,4,13,26,2.416666667,09-Sep-17,09-Sep-17
9,9,2017,09-Sep-17,23,4,13,26,2.25,09-Sep-17,09-Sep-17
9,9,2017,09-Sep-17,23,4,13,26,4.5,09-Sep-17,10-Sep-17
10,9,2017,10-Sep-17,22,59,13,17,3.083333333,10-Sep-17,10-Sep-17
10,9,2017,10-Sep-17,22,59,13,17,4,10-Sep-17,10-Sep-17
10,9,2017,10-Sep-17,22,59,13,17,4,10-Sep-17,10-Sep-17
11,9,2017,11-Sep-17,20,42,12,40,3.5,11-Sep-17,11-Sep-17
11,9,2017,11-Sep-17,20,42,12,40,4.333333333,11-Sep-17,11-Sep-17
13,9,2017,13-Sep-17,19,2,11,28,3,13-Sep-17,13-Sep-17
13,9,2017,13-Sep-17,19,2,11,28,2.083333333,13-Sep-17,13-Sep-17
13,9,2017,13-Sep-17,19,2,11,28,2.416666667,13-Sep-17,13-Sep-17
13,9,2017,13-Sep-17,19,2,11,28,2.75,13-Sep-17,13-Sep-17
14,9,2017,14-Sep-17,19,50,11,37,4.666666667,14-Sep-17,14-Sep-17
14,9,2017,14-Sep-17,19,50,11,37,3,14-Sep-17,14-Sep-17
19,9,2017,19-Sep-17,20,57,12,40,2.333333333,19-Sep-17,19-Sep-17
19,9,2017,19-Sep-17,20,57,12,40,4.166666667,19-Sep-17,20-Sep-17
24,9,2016,24-Sep-16,23,51,13,4,2,24-Sep-16,24-Sep-16
24,9,2016,24-Sep-16,23,51,13,4,3.75,24-Sep-16,24-Sep-16
24,9,2016,24-Sep-16,23,51,13,4,4,24-Sep-16,25-Sep-16
25,9,2016,25-Sep-16,23,49,13,9,3.5,25-Sep-16,25-Sep-16
25,9,2016,25-Sep-16,23,49,13,9,4,25-Sep-16,25-Sep-16
25,9,2016,25-Sep-16,23,49,13,9,3.333333333,25-Sep-16,25-Sep-16
26,9,2016,26-Sep-16,20,0,11,39,4,26-Sep-16,26-Sep-16
27,9,2016,27-Sep-16,19,52,11,33,4,27-Sep-16,27-Sep-16
27,9,2016,27-Sep-16,19,52,11,33,3.5,27-Sep-16,27-Sep-16
27,9,2016,27-Sep-16,19,52,11,33,4,27-Sep-16,27-Sep-16
27,9,2016,27-Sep-16,19,52,11,33,5,27-Sep-16,27-Sep-16
28,9,2016,28-Sep-16,19,50,11,29,4.083333333,28-Sep-16,28-Sep-16
28,9,2016,28-Sep-16,19,50,11,29,3.583333333,28-Sep-16,28-Sep-16
28,9,2016,28-Sep-16,19,50,11,29,2.666666667,28-Sep-16,28-Sep-16
29,9,2016,29-Sep-16,20,27,12,16,1,29-Sep-16,29-Sep-16
29,9,2016,29-Sep-16,20,27,12,16,4,29-Sep-16,29-Sep-16
29,9,2016,29-Sep-16,20,27,12,16,3,29-Sep-16,29-Sep-16
29,9,2016,29-Sep-16,20,27,12,16,4,29-Sep-16,29-Sep-16
30,9,2016,30-Sep-16,20,42,12,10,3.916666667,30-Sep-16,30-Sep-16
30,9,2016,30-Sep-16,20,42,12,10,4,30-Sep-16,30-Sep-16
30,9,2016,30-Sep-16,20,42,12,10,4,30-Sep-16,30-Sep-16
2,11,2016,02-Nov-16,21,53,12,57,3.166666667,02-Nov-16,02-Nov-16
2,11,2016,02-Nov-16,21,53,12,57,3.5,02-Nov-16,02-Nov-16
2,11,2016,02-Nov-16,21,53,12,57,4,02-Nov-16,03-Nov-16
2,11,2016,02-Nov-16,21,53,12,57,0.916666667,02-Nov-16,02-Nov-16
3,11,2016,03-Nov-16,20,56,12,23,4,03-Nov-16,03-Nov-16
3,11,2016,03-Nov-16,20,56,12,23,4.166666667,03-Nov-16,03-Nov-16
3,11,2016,03-Nov-16,20,56,12,23,4.5,03-Nov-16,03-Nov-16
3,11,2016,03-Nov-16,20,56,12,23,4.15,03-Nov-16,03-Nov-16
4,11,2016,04-Nov-16,20,55,12,22,4.5,04-Nov-16,04-Nov-16
4,11,2016,04-Nov-16,20,55,12,22,4.5,04-Nov-16,04-Nov-16
4,11,2016,04-Nov-16,20,55,12,22,4.5,04-Nov-16,04-Nov-16
4,11,2016,04-Nov-16,20,55,12,22,4.4,04-Nov-16,04-Nov-16
5,11,2016,05-Nov-16,20,53,12,21,4.666666667,05-Nov-16,05-Nov-16
5,11,2016,05-Nov-16,20,53,12,21,4.5,05-Nov-16,05-Nov-16
5,11,2016,05-Nov-16,20,53,12,21,4.666666667,05-Nov-16,05-Nov-16
5,11,2016,05-Nov-16,20,53,12,21,4,05-Nov-16,06-Nov-16
6,11,2016,06-Nov-16,20,54,12,22,4.166666667,06-Nov-16,06-Nov-16
6,11,2016,06-Nov-16,20,54,12,22,4.75,06-Nov-16,06-Nov-16
6,11,2016,06-Nov-16,20,54,12,22,4.166666667,06-Nov-16,06-Nov-16
6,11,2016,06-Nov-16,20,54,12,22,4.5,06-Nov-16,07-Nov-16
7,11,2016,07-Nov-16,19,52,11,34,4.166666667,07-Nov-16,07-Nov-16
7,11,2016,07-Nov-16,19,52,11,34,4.666666667,07-Nov-16,07-Nov-16
7,11,2016,07-Nov-16,19,52,11,34,4.416666667,07-Nov-16,07-Nov-16
7,11,2016,07-Nov-16,19,52,11,34,4.416666667,07-Nov-16,08-Nov-16
11,11,2016,11-Nov-16,21,45,12,35,4.083333333,11-Nov-16,11-Nov-16
11,11,2016,11-Nov-16,21,45,12,35,4.916666667,11-Nov-16,11-Nov-16
11,11,2016,11-Nov-16,21,45,12,35,3.083333333,11-Nov-16,11-Nov-16
11,11,2016,11-Nov-16,21,45,12,35,5.5,11-Nov-16,11-Nov-16
12,11,2016,12-Nov-16,20,35,12,2,4.166666667,12-Nov-16,12-Nov-16
12,11,2016,12-Nov-16,20,35,12,2,4.666666667,12-Nov-16,13-Nov-16
12,11,2016,12-Nov-16,20,35,12,2,4.833333333,12-Nov-16,12-Nov-16
12,11,2016,12-Nov-16,20,35,12,2,5,12-Nov-16,12-Nov-16
13,11,2016,13-Nov-16,19,55,11,40,4.5,13-Nov-16,13-Nov-16
13,11,2016,13-Nov-16,19,55,11,40,4,13-Nov-16,13-Nov-16
13,11,2016,13-Nov-16,19,55,11,40,4.166666667,13-Nov-16,13-Nov-16
13,11,2016,13-Nov-16,19,55,11,40,4.166666667,13-Nov-16,14-Nov-16
14,11,2016,14-Nov-16,19,52,11,38,4.583333333,14-Nov-16,14-Nov-16
14,11,2016,14-Nov-16,19,52,11,38,4.416666667,14-Nov-16,14-Nov-16
14,11,2016,14-Nov-16,19,52,11,38,4.416666667,14-Nov-16,14-Nov-16
14,11,2016,14-Nov-16,19,52,11,38,4.5,14-Nov-16,15-Nov-16
15,11,2016,15-Nov-16,20,30,12,3,4.5,15-Nov-16,15-Nov-16
15,11,2016,15-Nov-16,20,30,12,3,4.75,15-Nov-16,15-Nov-16
15,11,2016,15-Nov-16,20,30,12,3,4.416666667,15-Nov-16,16-Nov-16
18,11,2016,18-Nov-16,21,41,12,48,0.666666667,18-Nov-16,18-Nov-16
18,11,2016,18-Nov-16,21,41,12,48,4,18-Nov-16,18-Nov-16
19,11,2016,19-Nov-16,19,1,11,35,3,19-Nov-16,19-Nov-16
19,11,2016,19-Nov-16,19,1,11,35,4,19-Nov-16,19-Nov-16
19,11,2016,19-Nov-16,19,1,11,35,2.833333333,19-Nov-16,19-Nov-16
20,11,2016,20-Nov-16,18,45,11,26,4,20-Nov-16,20-Nov-16
20,11,2016,20-Nov-16,18,45,11,26,3.416666667,20-Nov-16,20-Nov-16
20,11,2016,20-Nov-16,18,45,11,26,3.5,20-Nov-16,20-Nov-16
20,11,2016,20-Nov-16,18,45,11,26,3.333333333,20-Nov-16,20-Nov-16
21,11,2016,21-Nov-16,19,54,11,40,4,21-Nov-16,21-Nov-16
21,11,2016,21-Nov-16,19,54,11,40,4.25,21-Nov-16,21-Nov-16
21,11,2016,21-Nov-16,19,54,11,40,3.583333333,21-Nov-16,21-Nov-16
21,11,2016,21-Nov-16,19,54,11,40,4.666666667,21-Nov-16,21-Nov-16
22,11,2016,22-Nov-16,19,56,11,43,4.166666667,22-Nov-16,22-Nov-16
22,11,2016,22-Nov-16,19,56,11,43,4.25,22-Nov-16,22-Nov-16
22,11,2016,22-Nov-16,19,56,11,43,3.916666667,22-Nov-16,22-Nov-16
22,11,2016,22-Nov-16,19,56,11,43,4,21-Nov-16,22-Nov-16
23,11,2016,23-Nov-16,19,53,11,42,3.75,23-Nov-16,23-Nov-16
23,11,2016,23-Nov-16,19,53,11,42,3.833333333,23-Nov-16,23-Nov-16
23,11,2016,23-Nov-16,19,53,11,42,4.5,23-Nov-16,23-Nov-16
23,11,2016,23-Nov-16,19,53,11,42,4,22-Nov-16,23-Nov-16
27,11,2016,27-Nov-16,18,46,11,18,4,27-Nov-16,28-Nov-16
28,11,2016,28-Nov-16,18,31,11,20,3,28-Nov-16,28-Nov-16
28,11,2016,28-Nov-16,18,31,11,20,3,28-Nov-16,28-Nov-16
28,11,2016,28-Nov-16,18,31,11,20,4,28-Nov-16,28-Nov-16
28,11,2016,28-Nov-16,18,31,11,20,4.333333333,28-Nov-16,29-Nov-16
29,11,2016,29-Nov-16,19,24,11,25,4,29-Nov-16,29-Nov-16
29,11,2016,29-Nov-16,19,24,11,25,4,29-Nov-16,30-Nov-16
29,11,2016,29-Nov-16,19,24,11,25,4,29-Nov-16,29-Nov-16
29,11,2016,29-Nov-16,19,24,11,25,4,29-Nov-16,29-Nov-16
30,11,2016,30-Nov-16,19,53,11,42,4,30-Nov-16,30-Nov-16
30,11,2016,30-Nov-16,19,53,11,42,4,30-Nov-16,30-Nov-16
30,11,2016,30-Nov-16,19,53,11,42,4,30-Nov-16,01-Dec-16
30,11,2016,30-Nov-16,19,53,11,42,4,30-Nov-16,30-Nov-16
1,12,2016,01-Dec-16,19,56,11,44,4,01-Dec-16,01-Dec-16
1,12,2016,01-Dec-16,19,56,11,44,4,01-Dec-16,01-Dec-16
1,12,2016,01-Dec-16,19,56,11,44,4,01-Dec-16,01-Dec-16
1,12,2016,01-Dec-16,19,56,11,44,4,01-Dec-16,02-Dec-16
2,12,2016,02-Dec-16,19,57,11,44,3,02-Dec-16,02-Dec-16
2,12,2016,02-Dec-16,19,57,11,44,4,02-Dec-16,02-Dec-16
2,12,2016,02-Dec-16,19,57,11,44,4,02-Dec-16,02-Dec-16
2,12,2016,02-Dec-16,19,57,11,44,4,02-Dec-16,02-Dec-16
3,12,2016,03-Dec-16,19,57,11,45,1,03-Dec-16,03-Dec-16
3,12,2016,03-Dec-16,19,57,11,45,4.666666667,03-Dec-16,04-Dec-16
3,12,2016,03-Dec-16,19,57,11,45,4.166666667,03-Dec-16,03-Dec-16
3,12,2016,03-Dec-16,19,57,11,45,4,03-Dec-16,03-Dec-16
7,12,2016,07-Dec-16,20,37,12,23,2.666666667,07-Dec-16,07-Dec-16
7,12,2016,07-Dec-16,20,37,12,23,4,07-Dec-16,08-Dec-16
7,12,2016,07-Dec-16,20,37,12,23,3.166666667,07-Dec-16,07-Dec-16
8,12,2016,08-Dec-16,19,39,11,30,3.916666667,08-Dec-16,08-Dec-16
8,12,2016,08-Dec-16,19,39,11,30,2,08-Dec-16,08-Dec-16
8,12,2016,08-Dec-16,19,39,11,30,4.333333333,08-Dec-16,08-Dec-16
9,12,2016,09-Dec-16,18,57,11,25,4,09-Dec-16,10-Dec-16
9,12,2016,09-Dec-16,18,57,11,25,3.5,09-Dec-16,09-Dec-16
9,12,2016,09-Dec-16,18,57,11,25,1.75,09-Dec-16,09-Dec-16
9,12,2016,09-Dec-16,18,57,11,25,2.5,09-Dec-16,09-Dec-16
9,12,2016,09-Dec-16,18,57,11,25,3,09-Dec-16,09-Dec-16
10,12,2016,10-Dec-16,19,4,11,26,2.416666667,10-Dec-16,10-Dec-16
10,12,2016,10-Dec-16,19,4,11,26,3.666666667,10-Dec-16,11-Dec-16
10,12,2016,10-Dec-16,19,4,11,26,1.166666667,10-Dec-16,10-Dec-16
10,12,2016,10-Dec-16,19,4,11,26,3,10-Dec-16,10-Dec-16
10,12,2016,10-Dec-16,19,4,11,26,4,10-Dec-16,10-Dec-16
10,12,2016,10-Dec-16,19,4,11,26,1.583333333,10-Dec-16,10-Dec-16
11,12,2016,11-Dec-16,19,11,11,27,3.833333333,11-Dec-16,12-Dec-16
11,12,2016,11-Dec-16,19,11,11,27,3.5,11-Dec-16,11-Dec-16
11,12,2016,11-Dec-16,19,11,11,27,1.916666667,11-Dec-16,11-Dec-16
11,12,2016,11-Dec-16,19,11,11,27,1.583333333,11-Dec-16,11-Dec-16
11,12,2016,11-Dec-16,19,11,11,27,1.75,11-Dec-16,11-Dec-16
12,12,2016,12-Dec-16,19,4,11,34,1.25,12-Dec-16,12-Dec-16
12,12,2016,12-Dec-16,19,4,11,34,2.333333333,12-Dec-16,12-Dec-16
12,12,2016,12-Dec-16,19,4,11,34,1.083333333,12-Dec-16,12-Dec-16
27,12,2016,27-Dec-16,20,7,12,6,2.833333333,27-Dec-16,27-Dec-16
