Year,Month,Day,LAT_DEG_Shoot,LAT_MIN_Shoot,LON_DEG_Shoot,LON_MIN_Shoot,DURATION (hours),Number of HOOKS_SET,Effort
2016,12,15,28,59,14,24,6,13639,81834
2016,12,15,28,59,14,24,6,13639,81834
2016,12,15,28,59,14,24,6,13639,81834
2016,12,15,28,59,14,24,6,13639,81834
2017,6,28,28,3,14,37,7,12689,88823
2017,6,28,28,3,14,37,7,12689,88823
2016,12,14,28,57,14,24,6,12636,75816
2016,12,14,28,57,14,24,6,12636,75816
2016,12,14,28,57,14,24,6,12636,75816
2018,5,10,28,0,14,39,16.83333333,12050,202841.6667
2018,5,10,28,0,14,39,16.83333333,12050,202841.6667
2018,1,9,28,1,14,39,3.5,10811,37838.5
2017,3,27,28,58,14,25,6.5,10530,68445
2017,3,27,28,58,14,25,6.5,10530,68445
2017,3,27,28,58,14,25,6.5,10530,68445
2017,3,27,28,58,14,25,6.5,10530,68445
2016,12,3,28,20,14,27,10.78333333,10406,112211.3667
2016,12,3,28,20,14,27,10.78333333,10406,112211.3667
2016,12,3,28,20,14,27,10.78333333,10406,112211.3667
2016,12,3,28,20,14,27,10.78333333,10406,112211.3667
2016,12,4,28,38,14,24,7,10406,72842
2016,12,4,28,38,14,24,7,10406,72842
2016,12,4,28,38,14,24,7,10406,72842
2016,12,4,28,38,14,24,7,10406,72842
2016,12,4,28,47,14,24,5.666666667,10406,58967.33333
2016,12,4,28,47,14,24,5.666666667,10406,58967.33333
2016,12,4,28,47,14,24,5.666666667,10406,58967.33333
2016,12,4,28,47,14,24,5.666666667,10406,58967.33333
2016,12,3,28,12,14,30,5.583333333,10406,58100.16667
2016,12,3,28,12,14,30,5.583333333,10406,58100.16667
2016,12,3,28,12,14,30,5.583333333,10406,58100.16667
2016,12,3,28,12,14,30,5.583333333,10406,58100.16667
2017,7,8,28,14,14,29,7,9689,67823
2017,7,8,28,14,14,29,7,9689,67823
2017,7,26,28,10,14,32,6.5,9689,62978.5
2017,7,26,28,10,14,32,6.5,9689,62978.5
2017,7,28,28,2,14,37,6,9689,58134
2017,7,28,28,2,14,37,6,9689,58134
2017,1,30,28,20,14,43,4.833333333,9000,43500
2017,1,30,28,20,14,43,4.833333333,9000,43500
2017,1,30,28,20,14,43,4.833333333,9000,43500
2017,1,27,28,57,14,24,6,7369,44214
2017,1,27,28,57,14,24,6,7369,44214
2017,1,27,28,57,14,24,6,7369,44214
2017,1,27,28,57,14,24,6,7369,44214
2017,7,27,28,24,14,27,6.5,1689,10978.5
2017,7,27,28,24,14,27,6.5,1689,10978.5
2018,4,2,29,11,14,33,17.08333333,29000,495416.6667
2018,4,2,29,11,14,33,17.08333333,29000,495416.6667
2018,4,2,29,11,14,33,17.08333333,29000,495416.6667
2018,4,2,29,11,14,33,17.08333333,29000,495416.6667
2018,7,1,29,8,14,32,6.833333333,29000,198166.6667
2018,7,1,29,8,14,32,6.833333333,29000,198166.6667
2018,7,1,29,8,14,32,6.833333333,29000,198166.6667
2018,7,1,29,8,14,32,6.833333333,29000,198166.6667
2018,3,30,29,17,14,37,6.75,29000,195750
2018,3,30,29,17,14,37,6.75,29000,195750
2018,3,30,29,17,14,37,6.75,29000,195750
2018,3,30,29,17,14,37,6.75,29000,195750
2018,3,30,29,17,14,37,6.75,29000,195750
2018,7,18,29,29,14,51,3.333333333,28950,96500
2018,7,18,29,29,14,51,3.333333333,28950,96500
2018,8,5,29,32,14,47,3.75,28900,108375
2018,8,5,29,32,14,47,3.75,28900,108375
2018,7,3,29,27,14,42,4,28800,115200
2018,7,10,29,12,14,41,4,28800,115200
2018,7,10,29,12,14,41,4,28800,115200
2018,7,28,29,28,14,51,20.25,28700,581175
2018,7,28,29,28,14,51,20.25,28700,581175
2018,7,27,29,29,14,50,4.666666667,28700,133933.3333
2018,7,27,29,29,14,50,4.666666667,28700,133933.3333
2018,7,11,29,30,14,51,3.5,28700,100450
2018,7,11,29,30,14,51,3.5,28700,100450
2018,7,2,29,14,14,36,2.333333333,28500,66500
2018,8,3,29,29,14,50,4.166666667,27900,116250
2018,8,3,29,29,14,50,4.166666667,27900,116250
2018,8,4,29,35,14,48,4.166666667,27900,116250
2018,8,4,29,35,14,48,4.166666667,27900,116250
2018,7,25,29,32,14,56,3.916666667,27900,109275
2018,7,25,29,32,14,56,3.916666667,27900,109275
2018,7,12,29,32,14,57,3.583333333,27800,99616.66667
2018,7,12,29,32,14,57,3.583333333,27800,99616.66667
2018,7,1,29,44,14,53,4.833333333,26800,129533.3333
2018,7,1,29,44,14,53,4.833333333,26800,129533.3333
2018,7,9,29,5,14,28,4.166666667,26800,111666.6667
2018,7,9,29,5,14,28,4.166666667,26800,111666.6667
2018,7,9,29,5,14,28,4.166666667,26800,111666.6667
2018,7,9,29,5,14,28,4.166666667,26800,111666.6667
2018,7,20,29,30,14,51,4.5,26700,120150
2018,7,20,29,30,14,51,4.5,26700,120150
2018,7,26,29,29,14,50,3.833333333,26700,102350
2018,7,26,29,29,14,50,3.833333333,26700,102350
2018,7,4,29,32,14,45,4.75,26500,125875
2018,7,4,29,32,14,45,4.75,26500,125875
2018,8,1,29,0,14,26,2.916666667,26100,76125
2018,8,1,29,0,14,26,2.916666667,26100,76125
2018,7,24,29,6,14,26,2.833333333,26000,73666.66667
2018,7,24,29,6,14,26,2.833333333,26000,73666.66667
2016,11,24,29,17,14,39,6,24386,146316
2016,11,24,29,17,14,39,6,24386,146316
2016,11,24,29,17,14,39,6,24386,146316
2018,3,25,29,26,14,38,6.666666667,18700,124666.6667
2018,3,25,29,26,14,38,6.666666667,18700,124666.6667
2018,3,25,29,26,14,38,6.666666667,18700,124666.6667
2018,3,25,29,26,14,38,6.666666667,18700,124666.6667
2018,3,24,29,33,14,35,5.166666667,18700,96616.66667
2018,3,24,29,33,14,35,5.166666667,18700,96616.66667
2018,3,24,29,33,14,35,5.166666667,18700,96616.66667
2018,3,23,29,29,14,38,4.866666667,18700,91006.66667
2018,3,23,29,29,14,38,4.866666667,18700,91006.66667
2018,3,23,29,29,14,38,4.866666667,18700,91006.66667
2018,3,23,29,29,14,38,4.866666667,18700,91006.66667
2018,3,26,29,26,14,38,8,18600,148800
2018,3,26,29,26,14,38,8,18600,148800
2018,3,26,29,26,14,38,8,18600,148800
2018,3,28,29,27,14,44,9.5,18500,175750
2018,3,28,29,27,14,44,9.5,18500,175750
2018,3,28,29,27,14,44,9.5,18500,175750
2018,3,29,29,28,14,42,8.583333333,18500,158791.6667
2018,3,29,29,28,14,42,8.583333333,18500,158791.6667
2018,3,29,29,28,14,42,8.583333333,18500,158791.6667
2018,3,29,29,28,14,42,8.583333333,18500,158791.6667
2017,1,29,29,13,14,35,6.833333333,18500,126416.6667
2017,1,29,29,13,14,35,6.833333333,18500,126416.6667
2017,1,29,29,13,14,35,6.833333333,18500,126416.6667
2017,1,29,29,13,14,35,6.833333333,18500,126416.6667
2018,4,5,29,33,14,44,9.25,18400,170200
2018,4,5,29,33,14,44,9.25,18400,170200
2018,4,6,29,27,14,45,8.8,18400,161920
2018,4,6,29,27,14,45,8.8,18400,161920
2018,4,6,29,27,14,45,8.8,18400,161920
2018,4,6,29,27,14,45,8.8,18400,161920
2018,3,27,29,22,14,41,8.45,18400,155480
2018,3,27,29,22,14,41,8.45,18400,155480
2018,3,27,29,22,14,41,8.45,18400,155480
2018,4,7,29,23,14,40,7.816666667,18400,143826.6667
2018,4,7,29,23,14,40,7.816666667,18400,143826.6667
2018,4,7,29,23,14,40,7.816666667,18400,143826.6667
2018,4,3,29,27,14,41,7.333333333,18400,134933.3333
2018,4,3,29,27,14,41,7.333333333,18400,134933.3333
2018,4,3,29,27,14,41,7.333333333,18400,134933.3333
2018,4,2,29,28,14,37,5.7,18400,104880
2018,4,2,29,28,14,37,5.7,18400,104880
2018,4,2,29,28,14,37,5.7,18400,104880
2018,4,2,29,28,14,37,5.7,18400,104880
2017,8,3,29,29,14,42,6.833333333,18060,123410
2017,8,3,29,29,14,42,6.833333333,18060,123410
2017,1,20,29,13,14,35,24,18000,432000
2017,1,20,29,13,14,35,24,18000,432000
2017,1,20,29,13,14,35,24,18000,432000
2017,1,20,29,13,14,35,24,18000,432000
2017,5,7,29,41,14,50,8.5,18000,153000
2017,5,7,29,41,14,50,8.5,18000,153000
2017,5,7,29,41,14,50,8.5,18000,153000
2017,5,7,29,41,14,50,8.5,18000,153000
2017,5,24,29,25,14,37,7.666666667,18000,138000
2017,5,24,29,25,14,37,7.666666667,18000,138000
2017,5,24,29,25,14,37,7.666666667,18000,138000
2017,5,24,29,25,14,37,7.666666667,18000,138000
2017,8,10,29,38,14,47,7.666666667,18000,138000
2017,8,10,29,38,14,47,7.666666667,18000,138000
2017,8,10,29,38,14,47,7.666666667,18000,138000
2017,8,11,29,19,14,37,7.666666667,18000,138000
2017,8,11,29,19,14,37,7.666666667,18000,138000
2017,8,11,29,19,14,37,7.666666667,18000,138000
2017,4,14,29,33,14,47,7.583333333,18000,136500
2017,4,14,29,33,14,47,7.583333333,18000,136500
2017,4,14,29,33,14,47,7.583333333,18000,136500
2017,4,14,29,33,14,47,7.583333333,18000,136500
2017,5,5,29,30,14,43,7.583333333,18000,136500
2017,5,5,29,30,14,43,7.583333333,18000,136500
2017,5,5,29,30,14,43,7.583333333,18000,136500
2017,5,5,29,30,14,43,7.583333333,18000,136500
2017,4,9,29,18,14,38,7.5,18000,135000
2017,4,9,29,18,14,38,7.5,18000,135000
2017,4,9,29,18,14,38,7.5,18000,135000
2017,4,9,29,18,14,38,7.5,18000,135000
2017,4,22,29,41,14,50,7.5,18000,135000
2017,4,22,29,41,14,50,7.5,18000,135000
2017,4,22,29,41,14,50,7.5,18000,135000
2017,4,23,29,39,14,53,7.5,18000,135000
2017,4,23,29,39,14,53,7.5,18000,135000
2017,4,23,29,39,14,53,7.5,18000,135000
2017,5,6,29,36,14,46,7.5,18000,135000
2017,5,6,29,36,14,46,7.5,18000,135000
2017,5,6,29,36,14,46,7.5,18000,135000
2017,5,6,29,36,14,46,7.5,18000,135000
2017,1,16,29,16,14,36,7.5,18000,135000
2017,1,16,29,16,14,36,7.5,18000,135000
2017,1,16,29,16,14,36,7.5,18000,135000
2017,1,17,29,14,14,35,7.5,18000,135000
2017,1,17,29,14,14,35,7.5,18000,135000
2017,1,17,29,14,14,35,7.5,18000,135000
2017,1,17,29,14,14,35,7.5,18000,135000
2017,1,18,29,10,14,34,7.5,18000,135000
2017,1,18,29,10,14,34,7.5,18000,135000
2017,1,18,29,10,14,34,7.5,18000,135000
2017,1,18,29,10,14,34,7.5,18000,135000
2017,1,19,29,18,14,40,7.5,18000,135000
2017,1,19,29,18,14,40,7.5,18000,135000
2017,1,19,29,18,14,40,7.5,18000,135000
2017,1,19,29,18,14,40,7.5,18000,135000
2017,4,10,29,22,14,40,7.333333333,18000,132000
2017,4,10,29,22,14,40,7.333333333,18000,132000
2017,4,10,29,22,14,40,7.333333333,18000,132000
2017,4,10,29,22,14,40,7.333333333,18000,132000
2017,4,10,29,22,14,40,7.333333333,18000,132000
2017,9,6,29,29,14,44,7.3,18000,131400
2017,9,6,29,29,14,44,7.3,18000,131400
2017,9,6,29,29,14,44,7.3,18000,131400
2017,5,23,29,28,14,39,7.25,18000,130500
2017,5,23,29,28,14,39,7.25,18000,130500
2017,5,23,29,28,14,39,7.25,18000,130500
2017,5,23,29,28,14,39,7.25,18000,130500
2017,8,1,29,23,14,52,7.25,18000,130500
2017,8,1,29,23,14,52,7.25,18000,130500
2017,1,25,29,13,14,35,7.25,18000,130500
2017,1,25,29,13,14,35,7.25,18000,130500
2017,1,25,29,13,14,35,7.25,18000,130500
2017,1,25,29,13,14,35,7.25,18000,130500
2017,4,6,29,13,14,35,7.166666667,18000,129000
2017,4,6,29,13,14,35,7.166666667,18000,129000
2017,4,6,29,13,14,35,7.166666667,18000,129000
2017,6,30,29,33,14,48,7,18000,126000
2017,7,1,29,39,14,55,7,18000,126000
2017,8,12,29,16,14,35,7,18000,126000
2017,8,12,29,16,14,35,7,18000,126000
2017,8,12,29,16,14,35,7,18000,126000
2017,8,13,29,15,14,36,7,18000,126000
2017,8,13,29,15,14,36,7,18000,126000
2017,8,13,29,15,14,36,7,18000,126000
2017,9,18,29,25,14,41,7,18000,126000
2017,9,18,29,25,14,41,7,18000,126000
2017,9,18,29,25,14,41,7,18000,126000
2017,4,15,29,37,14,46,7,18000,126000
2017,4,15,29,37,14,46,7,18000,126000
2017,4,15,29,37,14,46,7,18000,126000
2017,4,15,29,37,14,46,7,18000,126000
2017,5,4,29,26,14,42,7,18000,126000
2017,5,4,29,26,14,42,7,18000,126000
2017,5,4,29,26,14,42,7,18000,126000
2017,5,4,29,26,14,42,7,18000,126000
2017,5,4,29,26,14,42,7,18000,126000
2017,5,8,29,17,14,37,7,18000,126000
2017,5,8,29,17,14,37,7,18000,126000
2017,5,8,29,17,14,37,7,18000,126000
2017,5,8,29,17,14,37,7,18000,126000
2017,1,27,29,18,14,37,7,18000,126000
2017,1,27,29,18,14,37,7,18000,126000
2017,1,27,29,18,14,37,7,18000,126000
2017,1,27,29,18,14,37,7,18000,126000
2017,2,4,29,17,14,39,7,18000,126000
2017,2,4,29,17,14,39,7,18000,126000
2017,2,4,29,17,14,39,7,18000,126000
2017,2,4,29,17,14,39,7,18000,126000
2017,2,7,29,15,14,37,7,18000,126000
2017,2,7,29,15,14,37,7,18000,126000
2017,2,7,29,15,14,37,7,18000,126000
2017,2,7,29,15,14,37,7,18000,126000
2017,9,7,29,10,14,34,6.933333333,18000,124800
2017,9,7,29,10,14,34,6.933333333,18000,124800
2017,9,7,29,10,14,34,6.933333333,18000,124800
2017,1,26,29,18,14,36,6.916666667,18000,124500
2017,1,26,29,18,14,36,6.916666667,18000,124500
2017,1,26,29,18,14,36,6.916666667,18000,124500
2017,1,26,29,18,14,36,6.916666667,18000,124500
2017,7,25,29,27,14,53,6.833333333,18000,123000
2017,7,25,29,27,14,53,6.833333333,18000,123000
2017,8,2,29,31,14,43,6.833333333,18000,123000
2017,4,17,29,33,14,43,6.833333333,18000,123000
2017,4,17,29,33,14,43,6.833333333,18000,123000
2017,4,17,29,33,14,43,6.833333333,18000,123000
2017,4,17,29,33,14,43,6.833333333,18000,123000
2017,1,28,29,13,14,35,6.833333333,18000,123000
2017,1,28,29,13,14,35,6.833333333,18000,123000
2017,1,28,29,13,14,35,6.833333333,18000,123000
2017,4,25,29,14,14,36,6.75,18000,121500
2017,4,25,29,14,14,36,6.75,18000,121500
2017,4,25,29,14,14,36,6.75,18000,121500
2017,4,25,29,14,14,36,6.75,18000,121500
2017,9,8,29,1,14,20,6.7,18000,120600
2017,9,8,29,1,14,20,6.7,18000,120600
2017,9,8,29,1,14,20,6.7,18000,120600
2017,9,8,29,1,14,20,6.7,18000,120600
2017,5,20,29,18,14,31,6.583333333,18000,118500
2017,5,20,29,18,14,31,6.583333333,18000,118500
2017,9,15,29,17,14,32,6.583333333,18000,118500
2017,9,15,29,17,14,32,6.583333333,18000,118500
2017,5,21,29,36,14,46,6.5,18000,117000
2017,5,21,29,36,14,46,6.5,18000,117000
2017,5,21,29,36,14,46,6.5,18000,117000
2017,5,21,29,36,14,46,6.5,18000,117000
2017,5,22,29,36,14,46,6.5,18000,117000
2017,5,22,29,36,14,46,6.5,18000,117000
2017,5,22,29,36,14,46,6.5,18000,117000
2017,5,22,29,36,14,46,6.5,18000,117000
2017,7,24,29,15,14,36,6.5,18000,117000
2017,7,24,29,15,14,36,6.5,18000,117000
2017,7,27,29,25,14,53,6.5,18000,117000
2017,7,27,29,25,14,53,6.5,18000,117000
2017,9,17,29,30,14,44,6.5,18000,117000
2017,9,17,29,30,14,44,6.5,18000,117000
2017,9,23,29,31,14,44,6.5,18000,117000
2017,9,23,29,31,14,44,6.5,18000,117000
2017,9,23,29,31,14,44,6.5,18000,117000
2017,9,25,29,29,14,43,6.5,18000,117000
2017,9,25,29,29,14,43,6.5,18000,117000
2017,9,25,29,29,14,43,6.5,18000,117000
2017,9,25,29,29,14,43,6.5,18000,117000
2017,9,26,29,16,14,36,6.5,18000,117000
2017,9,26,29,16,14,36,6.5,18000,117000
2017,9,26,29,16,14,36,6.5,18000,117000
2017,9,26,29,16,14,36,6.5,18000,117000
2017,4,7,29,28,14,42,6.5,18000,117000
2017,4,7,29,28,14,42,6.5,18000,117000
2017,4,7,29,28,14,42,6.5,18000,117000
2017,4,7,29,28,14,42,6.5,18000,117000
2017,4,16,29,35,14,45,6.5,18000,117000
2017,4,16,29,35,14,45,6.5,18000,117000
2017,4,16,29,35,14,45,6.5,18000,117000
2017,4,16,29,35,14,45,6.5,18000,117000
2017,2,3,29,16,14,36,6.5,18000,117000
2017,2,3,29,16,14,36,6.5,18000,117000
2017,2,3,29,16,14,36,6.5,18000,117000
2017,2,3,29,16,14,36,6.5,18000,117000
2017,2,6,29,2,14,27,6.5,18000,117000
2017,2,6,29,2,14,27,6.5,18000,117000
2017,2,6,29,2,14,27,6.5,18000,117000
2017,2,6,29,2,14,27,6.5,18000,117000
2017,9,24,29,35,14,37,6.416666667,18000,115500
2017,9,24,29,35,14,37,6.416666667,18000,115500
2017,9,24,29,35,14,37,6.416666667,18000,115500
2017,7,2,29,1,14,26,6.333333333,18000,114000
2017,7,2,29,1,14,26,6.333333333,18000,114000
2017,7,23,29,17,14,37,6.333333333,18000,114000
2017,7,23,29,17,14,37,6.333333333,18000,114000
2017,9,16,29,38,14,46,6.333333333,18000,114000
2017,9,16,29,38,14,46,6.333333333,18000,114000
2017,9,16,29,38,14,46,6.333333333,18000,114000
2017,1,8,29,1,14,27,6.166666667,18000,111000
2017,1,8,29,1,14,27,6.166666667,18000,111000
2017,1,8,29,1,14,27,6.166666667,18000,111000
2017,1,8,29,1,14,27,6.166666667,18000,111000
2017,4,24,29,38,14,51,6,18000,108000
2017,4,24,29,38,14,51,6,18000,108000
2017,4,24,29,38,14,51,6,18000,108000
2017,4,26,29,16,14,37,6,18000,108000
2017,4,26,29,16,14,37,6,18000,108000
2017,4,26,29,16,14,37,6,18000,108000
2017,12,22,29,2,14,26,6,17962,107772
2017,12,22,29,2,14,26,6,17962,107772
2017,12,22,29,2,14,26,6,17962,107772
2017,12,22,29,2,14,26,6,17962,107772
2017,12,21,29,8,14,29,7.216666667,17692,127677.2667
2017,12,21,29,8,14,29,7.216666667,17692,127677.2667
2017,12,21,29,8,14,29,7.216666667,17692,127677.2667
2017,12,21,29,8,14,29,7.216666667,17692,127677.2667
2018,5,4,29,30,14,45,6.366666667,16622,105826.7333
2018,5,4,29,30,14,45,6.366666667,16622,105826.7333
2018,5,8,29,12,14,33,4.5,16050,72225
2018,5,8,29,12,14,33,4.5,16050,72225
2018,5,5,29,22,14,54,6.55,16022,104944.1
2018,5,5,29,22,14,54,6.55,16022,104944.1
2018,5,6,29,45,14,50,4.666666667,16022,74769.33333
2018,5,6,29,45,14,50,4.666666667,16022,74769.33333
2018,5,7,29,22,14,54,4.833333333,16010,77381.66667
2018,5,7,29,22,14,54,4.833333333,16010,77381.66667
2016,8,28,29,31,14,50,6.333333333,15795,100035
2016,8,28,29,31,14,50,6.333333333,15795,100035
2016,8,27,29,32,14,50,2.083333333,15795,32906.25
2017,1,22,29,13,14,34,6,15639,93834
2017,1,22,29,13,14,34,6,15639,93834
2017,1,25,29,9,14,32,24,15369,368856
2017,1,25,29,9,14,32,24,15369,368856
2017,1,25,29,9,14,32,24,15369,368856
2016,12,27,29,1,14,3,7.5,15000,112500
2016,12,27,29,1,14,3,7.5,15000,112500
2016,12,27,29,1,14,3,7.5,15000,112500
2016,12,27,29,1,14,3,7.5,15000,112500
2017,8,4,29,18,14,35,7.333333333,15000,110000
2016,11,24,29,2,14,3,7.166666667,15000,107500
2016,11,24,29,2,14,3,7.166666667,15000,107500
2016,11,24,29,2,14,3,7.166666667,15000,107500
2016,11,24,29,2,14,3,7.166666667,15000,107500
2016,11,24,29,2,14,3,7.166666667,15000,107500
2016,11,23,29,1,14,3,7.083333333,15000,106250
2016,11,23,29,1,14,3,7.083333333,15000,106250
2016,11,23,29,1,14,3,7.083333333,15000,106250
2016,11,23,29,1,14,3,7.083333333,15000,106250
2016,11,21,29,1,14,3,7,15000,105000
2016,11,21,29,1,14,3,7,15000,105000
2016,11,21,29,1,14,3,7,15000,105000
2016,11,21,29,1,14,3,7,15000,105000
2016,11,25,29,0,14,3,7,15000,105000
2016,11,25,29,0,14,3,7,15000,105000
2016,11,25,29,0,14,3,7,15000,105000
2016,11,25,29,0,14,3,7,15000,105000
2016,11,25,29,0,14,3,7,15000,105000
2016,12,25,29,1,14,3,7,15000,105000
2016,12,25,29,1,14,3,7,15000,105000
2016,12,25,29,1,14,3,7,15000,105000
2016,12,25,29,1,14,3,7,15000,105000
2016,12,26,29,0,14,3,6.916666667,15000,103750
2016,12,26,29,0,14,3,6.916666667,15000,103750
2016,12,26,29,0,14,3,6.916666667,15000,103750
2016,11,22,29,0,14,2,6.666666667,15000,100000
2016,11,22,29,0,14,2,6.666666667,15000,100000
2016,11,22,29,0,14,2,6.666666667,15000,100000
2016,11,22,29,0,14,2,6.666666667,15000,100000
2016,11,22,29,0,14,2,6.666666667,15000,100000
2018,1,13,29,17,14,36,7,14912,104384
2018,1,13,29,17,14,36,7,14912,104384
2018,1,13,29,17,14,36,7,14912,104384
2018,1,14,29,13,14,35,7,14882,104174
2018,1,14,29,13,14,35,7,14882,104174
2016,9,14,29,24,14,39,5.416666667,14742,79852.5
2016,9,14,29,24,14,39,5.416666667,14742,79852.5
2016,8,29,29,31,14,49,5.333333333,14742,78624
2016,8,29,29,31,14,49,5.333333333,14742,78624
2016,8,29,29,31,14,49,5.333333333,14742,78624
2016,9,13,29,26,14,40,5.25,14742,77395.5
2016,9,13,29,26,14,40,5.25,14742,77395.5
2016,9,15,29,22,14,38,5.5,14723,80976.5
2016,9,15,29,22,14,38,5.5,14723,80976.5
2017,1,31,29,14,14,36,6,14693,88158
2017,1,31,29,14,14,36,6,14693,88158
2017,1,31,29,14,14,36,6,14693,88158
2017,1,31,29,14,14,36,6,14693,88158
2017,4,24,29,16,14,35,6.666666667,14689,97926.66667
2017,4,24,29,16,14,35,6.666666667,14689,97926.66667
2017,9,1,29,36,14,46,6.5,14689,95478.5
2017,9,1,29,36,14,46,6.5,14689,95478.5
2017,9,1,29,36,14,46,6.5,14689,95478.5
2017,4,29,29,18,14,37,6,14689,88134
2017,4,29,29,18,14,37,6,14689,88134
2017,5,7,29,1,14,27,6,14689,88134
2017,5,7,29,1,14,27,6,14689,88134
2017,5,10,29,14,14,36,6,14689,88134
2017,5,10,29,14,14,36,6,14689,88134
2017,2,1,29,26,14,42,6,14639,87834
2017,2,1,29,26,14,42,6,14639,87834
2017,2,1,29,26,14,42,6,14639,87834
2016,9,12,29,28,14,44,6,14275,85650
2017,12,23,29,8,14,29,7.166666667,13801,98907.16667
2017,12,23,29,8,14,29,7.166666667,13801,98907.16667
2017,12,23,29,8,14,29,7.166666667,13801,98907.16667
2017,12,23,29,8,14,29,7.166666667,13801,98907.16667
2017,4,21,29,39,14,45,8,13689,109512
2017,4,21,29,39,14,45,8,13689,109512
2017,4,21,29,39,14,45,8,13689,109512
2017,4,2,29,28,14,43,7,13689,95823
2017,4,2,29,28,14,43,7,13689,95823
2017,4,11,29,33,14,46,7,13689,95823
2017,4,11,29,33,14,46,7,13689,95823
2017,4,12,29,37,14,47,7,13689,95823
2017,4,12,29,37,14,47,7,13689,95823
2017,4,13,29,38,14,46,7,13689,95823
2017,4,13,29,38,14,46,7,13689,95823
2017,4,22,29,43,14,48,7,13689,95823
2017,4,22,29,43,14,48,7,13689,95823
2017,4,22,29,43,14,48,7,13689,95823
2017,4,23,29,39,14,47,7,13689,95823
2017,4,23,29,39,14,47,7,13689,95823
2017,4,30,29,20,14,38,7,13689,95823
2017,4,30,29,20,14,38,7,13689,95823
2017,4,4,29,29,14,43,6.766666667,13689,92628.9
2017,4,4,29,29,14,43,6.766666667,13689,92628.9
2017,4,4,29,29,14,43,6.766666667,13689,92628.9
2017,7,7,29,33,14,45,6.5,13689,88978.5
2017,7,7,29,33,14,45,6.5,13689,88978.5
2017,7,23,29,26,14,56,6.5,13689,88978.5
2017,7,24,29,14,14,34,6.5,13689,88978.5
2017,8,2,29,31,14,44,6.5,13689,88978.5
2017,8,3,29,28,14,43,6.5,13689,88978.5
2017,8,6,29,24,14,55,6.5,13689,88978.5
2017,8,6,29,24,14,55,6.5,13689,88978.5
2017,8,17,29,25,14,56,6.5,13689,88978.5
2017,8,17,29,25,14,56,6.5,13689,88978.5
2017,8,17,29,25,14,56,6.5,13689,88978.5
2017,8,31,29,42,14,48,6.5,13689,88978.5
2017,8,31,29,42,14,48,6.5,13689,88978.5
2017,8,4,29,18,14,37,6,13689,82134
2017,8,5,29,27,14,58,6,13689,82134
2017,8,5,29,27,14,58,6,13689,82134
2017,8,5,29,27,14,58,6,13689,82134
2017,8,12,29,16,14,34,6,13689,82134
2017,8,12,29,16,14,34,6,13689,82134
2017,8,13,29,17,14,38,6,13689,82134
2017,8,14,29,17,14,35,6,13689,82134
2017,3,24,29,19,14,38,6,13689,82134
2017,3,24,29,19,14,38,6,13689,82134
2017,3,31,29,2,14,29,6,13689,82134
2017,3,31,29,2,14,29,6,13689,82134
2017,3,31,29,2,14,29,6,13689,82134
2017,3,31,29,2,14,29,6,13689,82134
2017,4,14,29,35,14,44,6,13689,82134
2017,4,14,29,35,14,44,6,13689,82134
2017,4,20,29,35,14,44,6,13689,82134
2017,4,20,29,35,14,44,6,13689,82134
2017,2,9,29,3,14,27,6,13689,82134
2017,2,9,29,3,14,27,6,13689,82134
2016,12,6,29,19,14,51,6,13689,82134
2016,12,6,29,19,14,51,6,13689,82134
2016,12,6,29,19,14,51,6,13689,82134
2016,12,7,29,21,14,52,6,13689,82134
2016,12,7,29,21,14,52,6,13689,82134
2016,12,7,29,21,14,52,6,13689,82134
2016,12,7,29,21,14,52,6,13689,82134
2016,12,8,29,21,14,53,6,13689,82134
2016,12,8,29,21,14,53,6,13689,82134
2016,12,17,29,2,14,26,6,13689,82134
2016,12,17,29,2,14,26,6,13689,82134
2016,12,17,29,2,14,26,6,13689,82134
2016,12,18,29,2,14,25,6,13689,82134
2016,12,18,29,2,14,25,6,13689,82134
2016,12,18,29,2,14,25,6,13689,82134
2017,9,15,29,25,14,54,5.5,13689,75289.5
2017,9,15,29,25,14,54,5.5,13689,75289.5
2017,3,22,29,23,14,39,5.5,13689,75289.5
2017,3,24,29,21,14,38,5.5,13689,75289.5
2017,3,24,29,21,14,38,5.5,13689,75289.5
2017,3,24,29,21,14,38,5.5,13689,75289.5
2017,3,25,29,23,14,40,5.5,13689,75289.5
2017,5,9,29,35,14,46,5.5,13689,75289.5
2017,5,9,29,35,14,46,5.5,13689,75289.5
2017,4,1,29,28,14,43,5,13689,68445
2017,4,1,29,28,14,43,5,13689,68445
2017,5,1,29,39,14,45,4,13689,54756
2017,5,1,29,39,14,45,4,13689,54756
2017,5,1,29,39,14,45,4,13689,54756
2017,4,3,29,29,14,43,2.166666667,13689,29659.5
2017,4,3,29,29,14,43,2.166666667,13689,29659.5
2017,2,2,29,16,14,36,6,13639,81834
2017,2,2,29,16,14,36,6,13639,81834
2017,2,3,29,13,14,34,6,13639,81834
2017,2,5,29,0,14,25,6,13639,81834
2017,2,5,29,0,14,25,6,13639,81834
