DAY,MONTH,YEAR,DATE,LatDeg,LatMin,LongDeg,LongMin,DURATIONS(HOURS),TIME_START,TIME_END
3,4,2010,03-Apr-10,26,32,13,57,3.833333333,03-Apr-10,03-Apr-10
3,4,2010,03-Apr-10,26,32,13,57,4.916666667,03-Apr-10,03-Apr-10
3,4,2010,03-Apr-10,26,32,13,57,3.666666667,03-Apr-10,04-Apr-10
3,4,2010,03-Apr-10,26,32,13,57,4.25,03-Apr-10,03-Apr-10
3,4,2010,03-Apr-10,26,34,14,5,3.083333333,03-Apr-10,03-Apr-10
3,4,2010,03-Apr-10,26,34,14,5,3.75,03-Apr-10,03-Apr-10
3,4,2010,03-Apr-10,26,34,14,5,4,03-Apr-10,03-Apr-10
3,4,2010,03-Apr-10,26,34,14,5,4,03-Apr-10,03-Apr-10
3,4,2010,03-Apr-10,26,34,14,5,4.666666667,03-Apr-10,04-Apr-10
2,4,2010,02-Apr-10,27,5,14,15,4.5,01-Apr-10,02-Apr-10
2,4,2010,02-Apr-10,27,5,14,15,4.416666667,02-Apr-10,02-Apr-10
2,4,2010,02-Apr-10,27,5,14,15,4.5,02-Apr-10,02-Apr-10
2,4,2010,02-Apr-10,17,35,11,22,4.5,01-Apr-10,02-Apr-10
2,4,2010,02-Apr-10,26,28,13,53,4.583333333,02-Apr-10,02-Apr-10
2,4,2010,02-Apr-10,26,28,13,53,5,02-Apr-10,02-Apr-10
2,4,2010,02-Apr-10,26,28,13,53,4.333333333,02-Apr-10,02-Apr-10
2,4,2010,02-Apr-10,17,35,11,22,1,02-Apr-10,02-Apr-10
2,4,2010,02-Apr-10,17,35,11,22,0.75,02-Apr-10,02-Apr-10
2,4,2010,02-Apr-10,17,35,11,22,0.916666667,02-Apr-10,02-Apr-10
2,4,2010,02-Apr-10,26,28,13,53,4.416666667,02-Apr-10,02-Apr-10
2,4,2010,02-Apr-10,26,27,13,53,3.75,02-Apr-10,02-Apr-10
2,4,2010,02-Apr-10,26,27,13,53,4,02-Apr-10,02-Apr-10
2,4,2010,02-Apr-10,26,27,13,53,4.583333333,02-Apr-10,02-Apr-10
2,4,2010,02-Apr-10,26,27,13,53,3.666666667,02-Apr-10,02-Apr-10
2,4,2010,02-Apr-10,26,20,13,46,3.833333333,02-Apr-10,02-Apr-10
2,4,2010,02-Apr-10,26,20,13,46,3.5,02-Apr-10,02-Apr-10
2,4,2010,02-Apr-10,26,20,13,46,3.666666667,02-Apr-10,02-Apr-10
2,4,2010,02-Apr-10,26,20,13,46,5.75,02-Apr-10,02-Apr-10
2,4,2010,02-Apr-10,26,29,13,56,4.583333333,02-Apr-10,02-Apr-10
2,4,2010,02-Apr-10,26,29,13,56,4.166666667,02-Apr-10,02-Apr-10
2,4,2010,02-Apr-10,26,29,13,56,5.5,02-Apr-10,02-Apr-10
2,4,2010,02-Apr-10,26,29,13,56,4.316666667,02-Apr-10,02-Apr-10
2,4,2010,02-Apr-10,26,17,13,44,5.75,02-Apr-10,02-Apr-10
2,4,2010,02-Apr-10,26,17,13,44,5.583333333,02-Apr-10,03-Apr-10
2,4,2010,02-Apr-10,26,17,13,44,4.833333333,02-Apr-10,02-Apr-10
2,4,2010,02-Apr-10,26,17,13,44,4.166666667,01-Apr-10,02-Apr-10
2,4,2010,02-Apr-10,26,50,14,6,3.75,02-Apr-10,02-Apr-10
2,4,2010,02-Apr-10,26,50,14,6,3.833333333,02-Apr-10,02-Apr-10
2,4,2010,02-Apr-10,26,50,14,6,3.75,02-Apr-10,02-Apr-10
2,4,2010,02-Apr-10,26,50,14,6,4.916666667,02-Apr-10,03-Apr-10
2,4,2010,02-Apr-10,26,50,14,6,5,02-Apr-10,02-Apr-10
1,4,2010,01-Apr-10,17,48,11,22,4.416666667,01-Apr-10,01-Apr-10
1,4,2010,01-Apr-10,17,48,11,22,0.833333333,01-Apr-10,01-Apr-10
1,4,2010,01-Apr-10,17,48,11,22,3.666666667,01-Apr-10,01-Apr-10
1,4,2010,01-Apr-10,26,34,14,6,4.583333333,01-Apr-10,01-Apr-10
1,4,2010,01-Apr-10,26,34,14,6,5.25,01-Apr-10,01-Apr-10
1,4,2010,01-Apr-10,26,34,14,6,2.666666667,01-Apr-10,01-Apr-10
1,4,2010,01-Apr-10,26,34,14,6,5.083333333,01-Apr-10,01-Apr-10
1,4,2010,01-Apr-10,25,45,13,40,4.333333333,01-Apr-10,01-Apr-10
1,4,2010,01-Apr-10,27,3,14,15,4.666666667,01-Apr-10,01-Apr-10
1,4,2010,01-Apr-10,25,45,13,40,4.333333333,01-Apr-10,01-Apr-10
1,4,2010,01-Apr-10,25,45,13,40,4.666666667,01-Apr-10,01-Apr-10
1,4,2010,01-Apr-10,25,45,13,40,4.666666667,01-Apr-10,01-Apr-10
1,4,2010,01-Apr-10,27,3,14,15,5,01-Apr-10,01-Apr-10
1,4,2010,01-Apr-10,27,3,14,15,4.583333333,01-Apr-10,01-Apr-10
1,4,2010,01-Apr-10,27,3,14,15,3.916666667,01-Apr-10,01-Apr-10
1,4,2010,01-Apr-10,26,15,13,49,4.75,01-Apr-10,01-Apr-10
1,4,2010,01-Apr-10,26,20,13,47,4.083333333,01-Apr-10,01-Apr-10
1,4,2010,01-Apr-10,26,20,13,47,3.916666667,01-Apr-10,01-Apr-10
1,4,2010,01-Apr-10,26,15,13,49,4,01-Apr-10,01-Apr-10
1,4,2010,01-Apr-10,26,15,13,49,5.5,01-Apr-10,01-Apr-10
1,4,2010,01-Apr-10,26,15,13,49,5.166666667,01-Apr-10,01-Apr-10
1,4,2010,01-Apr-10,26,20,13,47,5.5,01-Apr-10,01-Apr-10
1,4,2010,01-Apr-10,26,20,13,47,4.333333333,01-Apr-10,01-Apr-10
1,4,2010,01-Apr-10,26,22,13,46,3.833333333,01-Apr-10,01-Apr-10
1,4,2010,01-Apr-10,26,22,13,46,4,01-Apr-10,01-Apr-10
1,4,2010,01-Apr-10,26,22,13,46,4.75,01-Apr-10,01-Apr-10
1,4,2010,01-Apr-10,26,22,13,46,3.5,01-Apr-10,01-Apr-10
1,4,2010,01-Apr-10,26,22,13,46,3.333333333,01-Apr-10,01-Apr-10
1,4,2010,01-Apr-10,26,21,13,54,3.416666667,01-Apr-10,02-Apr-10
1,4,2010,01-Apr-10,26,21,13,54,3.5,01-Apr-10,01-Apr-10
1,4,2010,01-Apr-10,26,21,13,54,3.083333333,01-Apr-10,01-Apr-10
1,4,2010,01-Apr-10,26,21,13,54,3.666666667,01-Apr-10,01-Apr-10
1,4,2010,01-Apr-10,26,21,13,54,4,01-Apr-10,01-Apr-10
31,3,2010,31-Mar-10,27,2,14,10,4.25,31-Mar-10,31-Mar-10
31,3,2010,31-Mar-10,27,2,14,10,5.25,31-Mar-10,31-Mar-10
31,3,2010,31-Mar-10,27,2,14,10,5.166666667,31-Mar-10,31-Mar-10
31,3,2010,31-Mar-10,25,47,13,42,3.916666667,31-Mar-10,31-Mar-10
31,3,2010,31-Mar-10,25,47,13,42,3.916666667,31-Mar-10,31-Mar-10
31,3,2010,31-Mar-10,25,47,13,42,4.833333333,31-Mar-10,01-Apr-10
31,3,2010,31-Mar-10,26,49,14,1,4,31-Mar-10,31-Mar-10
31,3,2010,31-Mar-10,26,49,14,1,4.5,31-Mar-10,31-Mar-10
31,3,2010,31-Mar-10,26,49,14,1,4,31-Mar-10,31-Mar-10
31,3,2010,31-Mar-10,26,49,14,1,4,31-Mar-10,31-Mar-10
31,3,2010,31-Mar-10,27,3,14,13,4.333333333,31-Mar-10,31-Mar-10
31,3,2010,31-Mar-10,27,3,14,13,3.25,31-Mar-10,31-Mar-10
31,3,2010,31-Mar-10,27,3,14,13,5,31-Mar-10,31-Mar-10
31,3,2010,31-Mar-10,27,3,14,13,4.5,31-Mar-10,31-Mar-10
31,3,2010,31-Mar-10,17,55,11,22,1.666666667,31-Mar-10,31-Mar-10
31,3,2010,31-Mar-10,17,55,11,22,1.916666667,31-Mar-10,31-Mar-10
31,3,2010,31-Mar-10,17,55,11,22,0.25,31-Mar-10,31-Mar-10
31,3,2010,31-Mar-10,17,55,11,22,0.75,31-Mar-10,31-Mar-10
31,3,2010,31-Mar-10,17,55,11,22,4.833333333,31-Mar-10,31-Mar-10
31,3,2010,31-Mar-10,27,9,14,15,3.833333333,31-Mar-10,31-Mar-10
31,3,2010,31-Mar-10,27,9,14,15,4.333333333,31-Mar-10,01-Apr-10
31,3,2010,31-Mar-10,27,9,14,15,3.833333333,31-Mar-10,31-Mar-10
31,3,2010,31-Mar-10,27,9,14,15,2.25,31-Mar-10,31-Mar-10
31,3,2010,31-Mar-10,27,9,14,15,4.416666667,31-Mar-10,31-Mar-10
31,3,2010,31-Mar-10,27,2,14,10,4.416666667,31-Mar-10,31-Mar-10
31,3,2010,31-Mar-10,27,2,14,10,4.666666667,31-Mar-10,31-Mar-10
31,3,2010,31-Mar-10,27,2,14,10,4.333333333,31-Mar-10,31-Mar-10
31,3,2010,31-Mar-10,27,2,14,10,4.25,31-Mar-10,31-Mar-10
31,3,2010,31-Mar-10,27,3,14,12,4.333333333,31-Mar-10,31-Mar-10
31,3,2010,31-Mar-10,27,3,14,12,2.916666667,31-Mar-10,31-Mar-10
31,3,2010,31-Mar-10,27,3,14,12,4,31-Mar-10,31-Mar-10
31,3,2010,31-Mar-10,27,3,14,12,3.75,31-Mar-10,31-Mar-10
31,3,2010,31-Mar-10,27,3,14,12,4.166666667,30-Mar-10,31-Mar-10
31,3,2010,31-Mar-10,27,2,14,10,4.25,30-Mar-10,31-Mar-10
30,3,2010,30-Mar-10,17,54,11,23,0.166666667,30-Mar-10,30-Mar-10
30,3,2010,30-Mar-10,17,54,11,23,0.333333333,30-Mar-10,30-Mar-10
30,3,2010,30-Mar-10,17,54,11,23,0.166666667,30-Mar-10,30-Mar-10
30,3,2010,30-Mar-10,26,56,14,0,2.916666667,30-Mar-10,30-Mar-10
30,3,2010,30-Mar-10,26,56,14,0,5.916666667,30-Mar-10,31-Mar-10
30,3,2010,30-Mar-10,26,56,14,0,4.5,30-Mar-10,30-Mar-10
30,3,2010,30-Mar-10,26,56,14,0,3.166666667,30-Mar-10,30-Mar-10
30,3,2010,30-Mar-10,26,55,14,3,4.166666667,30-Mar-10,30-Mar-10
30,3,2010,30-Mar-10,26,55,14,3,4.833333333,30-Mar-10,30-Mar-10
30,3,2010,30-Mar-10,26,55,14,3,7.75,30-Mar-10,31-Mar-10
30,3,2010,30-Mar-10,26,55,14,3,4.083333333,30-Mar-10,30-Mar-10
30,3,2010,30-Mar-10,27,13,14,17,5.416666667,30-Mar-10,30-Mar-10
30,3,2010,30-Mar-10,27,13,14,17,3.5,30-Mar-10,30-Mar-10
30,3,2010,30-Mar-10,27,13,14,17,4.4,30-Mar-10,30-Mar-10
30,3,2010,30-Mar-10,27,13,14,17,5.833333333,30-Mar-10,30-Mar-10
30,3,2010,30-Mar-10,26,32,13,59,4,30-Mar-10,30-Mar-10
30,3,2010,30-Mar-10,26,32,13,59,4.083333333,29-Mar-10,30-Mar-10
30,3,2010,30-Mar-10,26,32,13,59,4,30-Mar-10,30-Mar-10
30,3,2010,30-Mar-10,26,32,13,59,4.5,30-Mar-10,30-Mar-10
30,3,2010,30-Mar-10,26,39,13,58,3.75,29-Mar-10,30-Mar-10
30,3,2010,30-Mar-10,26,39,13,58,3.25,30-Mar-10,30-Mar-10
30,3,2010,30-Mar-10,26,39,13,58,3.5,30-Mar-10,30-Mar-10
30,3,2010,30-Mar-10,26,39,13,58,5,30-Mar-10,30-Mar-10
30,3,2010,30-Mar-10,26,39,13,58,3.583333333,30-Mar-10,30-Mar-10
30,3,2010,30-Mar-10,26,28,13,59,4,30-Mar-10,30-Mar-10
30,3,2010,30-Mar-10,26,28,13,59,2.416666667,30-Mar-10,30-Mar-10
30,3,2010,30-Mar-10,26,28,13,59,5,30-Mar-10,31-Mar-10
30,3,2010,30-Mar-10,26,28,13,59,3.166666667,30-Mar-10,30-Mar-10
30,3,2010,30-Mar-10,26,28,13,59,1.25,30-Mar-10,30-Mar-10
30,3,2010,30-Mar-10,26,40,14,3,4.25,30-Mar-10,30-Mar-10
30,3,2010,30-Mar-10,26,40,14,3,3.25,30-Mar-10,30-Mar-10
30,3,2010,30-Mar-10,26,40,14,3,3,30-Mar-10,30-Mar-10
30,3,2010,30-Mar-10,26,40,14,3,1.333333333,30-Mar-10,30-Mar-10
30,3,2010,30-Mar-10,26,40,14,3,4.166666667,29-Mar-10,30-Mar-10
29,3,2010,29-Mar-10,17,54,11,23,3.083333333,29-Mar-10,30-Mar-10
29,3,2010,29-Mar-10,17,54,11,23,0.166666667,29-Mar-10,29-Mar-10
29,3,2010,29-Mar-10,17,54,11,23,0.083333333,29-Mar-10,29-Mar-10
29,3,2010,29-Mar-10,26,36,13,58,4.916666667,29-Mar-10,29-Mar-10
29,3,2010,29-Mar-10,26,36,13,58,4.833333333,29-Mar-10,29-Mar-10
29,3,2010,29-Mar-10,26,36,13,58,4.666666667,29-Mar-10,29-Mar-10
29,3,2010,29-Mar-10,26,36,13,58,3,29-Mar-10,29-Mar-10
29,3,2010,29-Mar-10,26,33,13,51,2.5,29-Mar-10,29-Mar-10
29,3,2010,29-Mar-10,26,33,13,51,1.5,29-Mar-10,29-Mar-10
29,3,2010,29-Mar-10,26,33,13,51,4.416666667,29-Mar-10,29-Mar-10
29,3,2010,29-Mar-10,26,33,13,51,3.916666667,29-Mar-10,29-Mar-10
29,3,2010,29-Mar-10,26,33,13,51,4.833333333,29-Mar-10,30-Mar-10
29,3,2010,29-Mar-10,26,39,14,1,4.666666667,29-Mar-10,29-Mar-10
29,3,2010,29-Mar-10,26,39,14,1,6.083333333,29-Mar-10,29-Mar-10
29,3,2010,29-Mar-10,26,39,14,1,5.166666667,29-Mar-10,29-Mar-10
29,3,2010,29-Mar-10,26,39,14,1,4.733333333,29-Mar-10,29-Mar-10
29,3,2010,29-Mar-10,25,58,13,44,4.666666667,28-Mar-10,29-Mar-10
29,3,2010,29-Mar-10,25,58,13,44,5,29-Mar-10,29-Mar-10
29,3,2010,29-Mar-10,25,58,13,44,4.75,29-Mar-10,29-Mar-10
29,3,2010,29-Mar-10,26,33,13,58,3.833333333,29-Mar-10,29-Mar-10
29,3,2010,29-Mar-10,26,33,13,58,4.083333333,29-Mar-10,29-Mar-10
29,3,2010,29-Mar-10,26,33,13,58,4.416666667,29-Mar-10,29-Mar-10
29,3,2010,29-Mar-10,25,58,13,44,4.583333333,29-Mar-10,29-Mar-10
29,3,2010,29-Mar-10,26,33,13,58,3.416666667,29-Mar-10,29-Mar-10
29,3,2010,29-Mar-10,26,36,13,55,3.916666667,29-Mar-10,30-Mar-10
29,3,2010,29-Mar-10,26,36,13,55,5.583333333,29-Mar-10,29-Mar-10
29,3,2010,29-Mar-10,26,36,13,55,4.75,29-Mar-10,29-Mar-10
29,3,2010,29-Mar-10,26,36,13,55,3.75,29-Mar-10,29-Mar-10
29,3,2010,29-Mar-10,26,36,13,55,3.5,29-Mar-10,29-Mar-10
29,3,2010,29-Mar-10,26,20,13,44,3.5,29-Mar-10,29-Mar-10
29,3,2010,29-Mar-10,26,20,13,44,3.083333333,29-Mar-10,29-Mar-10
29,3,2010,29-Mar-10,26,20,13,44,2.916666667,29-Mar-10,29-Mar-10
29,3,2010,29-Mar-10,26,20,13,44,3.616666667,29-Mar-10,29-Mar-10
29,3,2010,29-Mar-10,26,20,13,44,2.416666667,29-Mar-10,29-Mar-10
28,3,2010,28-Mar-10,25,21,13,38,5.083333333,28-Mar-10,28-Mar-10
28,3,2010,28-Mar-10,25,21,13,38,5,28-Mar-10,28-Mar-10
28,3,2010,28-Mar-10,17,49,11,23,0.333333333,28-Mar-10,28-Mar-10
28,3,2010,28-Mar-10,17,49,11,23,0.333333333,28-Mar-10,28-Mar-10
28,3,2010,28-Mar-10,17,49,11,23,1.083333333,28-Mar-10,28-Mar-10
28,3,2010,28-Mar-10,26,35,14,0,5,28-Mar-10,29-Mar-10
28,3,2010,28-Mar-10,26,35,14,0,3.416666667,28-Mar-10,28-Mar-10
28,3,2010,28-Mar-10,26,35,14,0,3.083333333,28-Mar-10,28-Mar-10
28,3,2010,28-Mar-10,26,55,13,58,3.75,28-Mar-10,28-Mar-10
28,3,2010,28-Mar-10,26,55,13,58,3.833333333,28-Mar-10,28-Mar-10
28,3,2010,28-Mar-10,26,55,13,58,5,28-Mar-10,28-Mar-10
28,3,2010,28-Mar-10,26,34,13,52,6.5,28-Mar-10,28-Mar-10
28,3,2010,28-Mar-10,26,34,13,52,5.083333333,28-Mar-10,28-Mar-10
28,3,2010,28-Mar-10,26,34,13,52,2.916666667,28-Mar-10,28-Mar-10
28,3,2010,28-Mar-10,26,34,13,52,5.333333333,28-Mar-10,29-Mar-10
28,3,2010,28-Mar-10,26,21,13,44,2.75,28-Mar-10,28-Mar-10
28,3,2010,28-Mar-10,26,21,13,44,3,28-Mar-10,28-Mar-10
28,3,2010,28-Mar-10,26,21,13,44,3.5,28-Mar-10,28-Mar-10
28,3,2010,28-Mar-10,26,21,13,44,4.166666667,28-Mar-10,28-Mar-10
28,3,2010,28-Mar-10,26,35,13,54,3,28-Mar-10,28-Mar-10
28,3,2010,28-Mar-10,26,35,13,54,4.916666667,28-Mar-10,28-Mar-10
28,3,2010,28-Mar-10,26,35,13,54,5.5,28-Mar-10,28-Mar-10
28,3,2010,28-Mar-10,26,35,13,54,6,28-Mar-10,28-Mar-10
28,3,2010,28-Mar-10,26,32,13,54,3.5,28-Mar-10,28-Mar-10
28,3,2010,28-Mar-10,26,32,13,54,3.166666667,28-Mar-10,28-Mar-10
28,3,2010,28-Mar-10,26,32,13,54,3,28-Mar-10,28-Mar-10
28,3,2010,28-Mar-10,26,32,13,54,3.5,28-Mar-10,29-Mar-10
28,3,2010,28-Mar-10,26,32,13,54,3.916666667,28-Mar-10,28-Mar-10
27,3,2010,27-Mar-10,17,44,11,22,1.083333333,27-Mar-10,27-Mar-10
27,3,2010,27-Mar-10,17,29,11,21,3,27-Mar-10,27-Mar-10
27,3,2010,27-Mar-10,26,24,13,43,4.75,27-Mar-10,27-Mar-10
27,3,2010,27-Mar-10,26,24,13,43,4.916666667,27-Mar-10,28-Mar-10
27,3,2010,27-Mar-10,26,24,13,43,5.083333333,27-Mar-10,27-Mar-10
27,3,2010,27-Mar-10,17,29,11,21,0.416666667,27-Mar-10,27-Mar-10
27,3,2010,27-Mar-10,17,29,11,21,0.25,27-Mar-10,27-Mar-10
27,3,2010,27-Mar-10,26,24,13,43,4.666666667,27-Mar-10,27-Mar-10
27,3,2010,27-Mar-10,17,29,11,21,0.333333333,27-Mar-10,27-Mar-10
27,3,2010,27-Mar-10,26,27,13,46,3.25,27-Mar-10,27-Mar-10
27,3,2010,27-Mar-10,26,27,13,46,5,27-Mar-10,27-Mar-10
27,3,2010,27-Mar-10,26,27,13,46,4.083333333,27-Mar-10,27-Mar-10
27,3,2010,27-Mar-10,26,27,13,46,4.833333333,27-Mar-10,27-Mar-10
27,3,2010,27-Mar-10,26,26,13,41,4.666666667,27-Mar-10,28-Mar-10
27,3,2010,27-Mar-10,26,26,13,41,4.333333333,27-Mar-10,27-Mar-10
27,3,2010,27-Mar-10,26,26,13,41,5.416666667,27-Mar-10,27-Mar-10
27,3,2010,27-Mar-10,26,26,13,41,4.416666667,27-Mar-10,27-Mar-10
27,3,2010,27-Mar-10,26,43,13,51,4,27-Mar-10,27-Mar-10
27,3,2010,27-Mar-10,26,43,13,51,6,27-Mar-10,27-Mar-10
27,3,2010,27-Mar-10,26,43,13,51,5,27-Mar-10,27-Mar-10
27,3,2010,27-Mar-10,26,43,13,51,4.25,27-Mar-10,27-Mar-10
27,3,2010,27-Mar-10,26,29,13,43,5.166666667,27-Mar-10,27-Mar-10
27,3,2010,27-Mar-10,26,29,13,43,4.333333333,27-Mar-10,27-Mar-10
27,3,2010,27-Mar-10,26,29,13,43,3.25,27-Mar-10,27-Mar-10
27,3,2010,27-Mar-10,26,29,13,43,4.083333333,27-Mar-10,27-Mar-10
27,3,2010,27-Mar-10,26,29,13,43,4.833333333,27-Mar-10,28-Mar-10
27,3,2010,27-Mar-10,26,33,13,46,2.416666667,27-Mar-10,27-Mar-10
27,3,2010,27-Mar-10,26,33,13,46,2.75,27-Mar-10,27-Mar-10
27,3,2010,27-Mar-10,26,33,13,46,2,27-Mar-10,27-Mar-10
27,3,2010,27-Mar-10,26,33,13,46,2.333333333,27-Mar-10,27-Mar-10
27,3,2010,27-Mar-10,26,33,13,46,3.583333333,27-Mar-10,27-Mar-10
27,3,2010,27-Mar-10,26,33,13,46,3.5,27-Mar-10,28-Mar-10
26,3,2010,26-Mar-10,17,45,11,22,1.25,26-Mar-10,26-Mar-10
26,3,2010,26-Mar-10,17,45,11,22,0.25,26-Mar-10,26-Mar-10
26,3,2010,26-Mar-10,17,45,11,22,0.5,26-Mar-10,26-Mar-10
26,3,2010,26-Mar-10,26,29,13,43,4.5,26-Mar-10,26-Mar-10
26,3,2010,26-Mar-10,26,29,13,43,4.65,26-Mar-10,26-Mar-10
26,3,2010,26-Mar-10,26,29,13,43,3.833333333,26-Mar-10,26-Mar-10
26,3,2010,26-Mar-10,26,29,13,43,3.333333333,26-Mar-10,26-Mar-10
26,3,2010,26-Mar-10,26,51,13,54,4.583333333,26-Mar-10,27-Mar-10
26,3,2010,26-Mar-10,26,51,13,54,6.333333333,26-Mar-10,26-Mar-10
26,3,2010,26-Mar-10,26,51,13,54,2,26-Mar-10,26-Mar-10
26,3,2010,26-Mar-10,26,51,13,54,2.25,26-Mar-10,26-Mar-10
26,3,2010,26-Mar-10,26,43,13,51,4.166666667,26-Mar-10,26-Mar-10
26,3,2010,26-Mar-10,26,43,13,51,4.25,26-Mar-10,26-Mar-10
26,3,2010,26-Mar-10,26,43,13,51,5,26-Mar-10,26-Mar-10
26,3,2010,26-Mar-10,26,43,13,51,5.166666667,26-Mar-10,26-Mar-10
26,3,2010,26-Mar-10,17,9,11,21,0.416666667,26-Mar-10,26-Mar-10
26,3,2010,26-Mar-10,26,29,13,42,3.5,26-Mar-10,26-Mar-10
26,3,2010,26-Mar-10,26,29,13,42,1.75,26-Mar-10,26-Mar-10
26,3,2010,26-Mar-10,26,29,13,42,4.583333333,26-Mar-10,27-Mar-10
26,3,2010,26-Mar-10,17,9,11,21,0.25,26-Mar-10,26-Mar-10
26,3,2010,26-Mar-10,17,9,11,21,0.5,26-Mar-10,26-Mar-10
26,3,2010,26-Mar-10,26,29,13,42,3.75,26-Mar-10,26-Mar-10
26,3,2010,26-Mar-10,17,9,11,21,3,26-Mar-10,26-Mar-10
26,3,2010,26-Mar-10,26,29,13,42,2.75,26-Mar-10,26-Mar-10
26,3,2010,26-Mar-10,17,9,11,21,3.75,26-Mar-10,26-Mar-10
26,3,2010,26-Mar-10,26,39,13,46,5.666666667,25-Mar-10,26-Mar-10
26,3,2010,26-Mar-10,26,39,13,46,4,26-Mar-10,26-Mar-10
26,3,2010,26-Mar-10,26,39,13,46,3.416666667,26-Mar-10,26-Mar-10
26,3,2010,26-Mar-10,26,39,13,46,4.583333333,26-Mar-10,27-Mar-10
26,3,2010,26-Mar-10,26,39,13,46,5.25,26-Mar-10,26-Mar-10
26,3,2010,26-Mar-10,26,36,13,47,3.5,26-Mar-10,26-Mar-10
26,3,2010,26-Mar-10,26,36,13,47,3.5,25-Mar-10,26-Mar-10
26,3,2010,26-Mar-10,26,36,13,47,3.583333333,26-Mar-10,27-Mar-10
26,3,2010,26-Mar-10,26,36,13,47,2.416666667,26-Mar-10,26-Mar-10
26,3,2010,26-Mar-10,26,36,13,47,2.166666667,26-Mar-10,26-Mar-10
26,3,2010,26-Mar-10,26,36,13,47,2.75,26-Mar-10,26-Mar-10
25,3,2010,25-Mar-10,26,50,13,55,5.666666667,25-Mar-10,25-Mar-10
25,3,2010,25-Mar-10,26,50,13,55,9.166666667,25-Mar-10,26-Mar-10
25,3,2010,25-Mar-10,26,50,13,55,3.083333333,25-Mar-10,25-Mar-10
25,3,2010,25-Mar-10,17,39,11,22,0.5,25-Mar-10,25-Mar-10
25,3,2010,25-Mar-10,17,39,11,22,0.416666667,25-Mar-10,25-Mar-10
25,3,2010,25-Mar-10,17,39,11,22,0.833333333,25-Mar-10,25-Mar-10
25,3,2010,25-Mar-10,26,34,13,40,7.416666667,24-Mar-10,25-Mar-10
25,3,2010,25-Mar-10,26,34,13,40,3.083333333,25-Mar-10,25-Mar-10
25,3,2010,25-Mar-10,26,34,13,40,2.25,25-Mar-10,25-Mar-10
25,3,2010,25-Mar-10,26,34,13,40,4.416666667,25-Mar-10,25-Mar-10
25,3,2010,25-Mar-10,26,39,13,47,5,24-Mar-10,25-Mar-10
25,3,2010,25-Mar-10,26,39,13,47,5.833333333,25-Mar-10,25-Mar-10
25,3,2010,25-Mar-10,26,39,13,47,5.75,25-Mar-10,25-Mar-10
25,3,2010,25-Mar-10,26,39,13,47,4.566666667,25-Mar-10,25-Mar-10
25,3,2010,25-Mar-10,26,39,13,49,3.75,25-Mar-10,25-Mar-10
25,3,2010,25-Mar-10,18,8,11,28,4.25,24-Mar-10,25-Mar-10
25,3,2010,25-Mar-10,18,8,11,28,0.416666667,25-Mar-10,25-Mar-10
25,3,2010,25-Mar-10,18,8,11,28,0.25,25-Mar-10,25-Mar-10
25,3,2010,25-Mar-10,18,8,11,28,3.333333333,25-Mar-10,25-Mar-10
25,3,2010,25-Mar-10,26,39,13,49,3.833333333,25-Mar-10,26-Mar-10
25,3,2010,25-Mar-10,26,39,13,49,6.25,25-Mar-10,25-Mar-10
25,3,2010,25-Mar-10,26,39,13,49,3.583333333,25-Mar-10,25-Mar-10
25,3,2010,25-Mar-10,26,39,13,49,3.333333333,25-Mar-10,25-Mar-10
25,3,2010,25-Mar-10,18,8,11,28,0.25,25-Mar-10,25-Mar-10
25,3,2010,25-Mar-10,26,40,13,50,2.166666667,25-Mar-10,25-Mar-10
25,3,2010,25-Mar-10,26,40,13,50,1.416666667,25-Mar-10,25-Mar-10
25,3,2010,25-Mar-10,26,40,13,50,2,25-Mar-10,25-Mar-10
25,3,2010,25-Mar-10,26,40,13,50,2.833333333,25-Mar-10,25-Mar-10
25,3,2010,25-Mar-10,26,40,13,50,2.916666667,25-Mar-10,25-Mar-10
25,3,2010,25-Mar-10,26,32,13,46,2.75,25-Mar-10,25-Mar-10
25,3,2010,25-Mar-10,26,32,13,46,4,25-Mar-10,25-Mar-10
25,3,2010,25-Mar-10,26,32,13,46,4.083333333,25-Mar-10,26-Mar-10
25,3,2010,25-Mar-10,26,32,13,46,2.583333333,25-Mar-10,25-Mar-10
25,3,2010,25-Mar-10,26,32,13,46,2.25,25-Mar-10,25-Mar-10
25,3,2010,25-Mar-10,26,32,13,46,3.916666667,25-Mar-10,25-Mar-10
24,3,2010,24-Mar-10,26,28,13,44,4.333333333,24-Mar-10,24-Mar-10
24,3,2010,24-Mar-10,26,28,13,44,2.083333333,23-Mar-10,24-Mar-10
24,3,2010,24-Mar-10,26,22,13,41,4.333333333,24-Mar-10,24-Mar-10
24,3,2010,24-Mar-10,26,22,13,41,7.25,23-Mar-10,24-Mar-10
24,3,2010,24-Mar-10,26,22,13,41,3.666666667,24-Mar-10,24-Mar-10
24,3,2010,24-Mar-10,26,32,13,45,3.833333333,24-Mar-10,24-Mar-10
24,3,2010,24-Mar-10,26,32,13,45,3,24-Mar-10,24-Mar-10
24,3,2010,24-Mar-10,26,32,13,45,3.666666667,24-Mar-10,24-Mar-10
24,3,2010,24-Mar-10,26,32,13,45,5.416666667,23-Mar-10,24-Mar-10
24,3,2010,24-Mar-10,26,23,13,44,4.916666667,24-Mar-10,24-Mar-10
