Year,Month,Day,LAT,LON,DURATION,HOOKS_SET
2002,9,17,21,12,7,37000
2002,12,11,24,13,10,32400
2001,6,9,24,13,6,26700
2001,5,31,24,13,5,26700
2001,11,8,24,13,7,31000
2004,10,23,23,13,9.5,22000
2015,8,25,23,13,11.66666667,14112
2004,4,12,22,13,6,29400
2001,10,12,22,13,7,26700
2008,1,19,27,14,8,26450
2013,7,17,24,13,11.81666667,11760
2010,12,15,28,14,15.38333333,15288
2011,9,15,26,14,19.58333333,11760
2001,3,23,22,12,6,26700
2002,5,10,22,12,7.5,37000
2004,3,21,22,12,7,24000
2005,8,12,22,12,3,20000
2013,3,24,22,12,13.43333333,10584
1999,8,31,20,12,9.5,24000
2004,3,26,20,12,6,34800
2004,3,25,20,12,4.833333333,28600
2005,8,7,26,13,8,20000
2006,3,4,26,13,4.166666667,19000
2015,2,9,26,13,13.41666667,13120
2014,1,8,26,13,7,11760
2015,2,8,26,13,16.83333333,9702
2006,1,23,25,13,9,32000
2006,6,14,25,13,7.5,28000
2006,12,10,25,13,8.5,20000
2009,8,27,25,13,16.16666667,20700
2006,1,4,25,13,9.5,26000
2003,10,20,25,13,8.25,31800
2013,1,11,25,13,19.5,8820
2007,8,9,24,13,8,25392
2006,12,8,24,13,10,21000
2012,5,25,24,13,5.733333333,23520
2001,11,23,24,13,9.5,32400
2004,1,21,24,13,7.833333333,28400
2004,1,22,24,13,7.833333333,28400
2003,6,19,24,13,9.166666667,30000
2003,10,9,24,13,8.5,28400
2001,6,14,24,13,6,26700
2001,11,3,24,13,8,31000
2003,10,14,24,13,7.5,31400
2002,3,31,24,13,8,37000
2006,6,28,24,13,8.333333333,19000
2012,11,8,24,13,3.933333333,15288
2013,2,7,24,13,14.83333333,10584
2013,7,18,24,13,13.15,11760
2011,4,19,24,13,12.28333333,11760
2012,5,12,24,13,10.9,11760
2012,5,11,24,13,13.6,11760
2009,7,1,24,13,14.16666667,8901
2004,2,2,23,13,8.416666667,23000
2001,9,23,23,13,6,26700
2004,2,14,23,13,9.166666667,28800
2011,6,23,23,13,5.233333333,11760
2012,3,26,23,13,23.56666667,11760
2012,3,27,23,13,11.2,9408
1999,8,14,22,13,8,23000
2001,10,10,22,13,7,26700
2004,4,13,22,13,8.75,28200
2009,8,2,22,13,13.5,10350
2005,10,16,29,14,9.5,24000
2005,10,15,29,14,9.75,24000
2005,10,17,29,14,8,23000
2003,12,25,29,14,12,28000
2003,12,22,29,14,9.5,28000
2003,12,20,29,14,8,28000
2003,12,21,29,14,9,40000
2005,6,27,28,14,10.83333333,21000
2007,4,21,28,14,7.666666667,21000
2006,3,25,28,14,8,26000
2004,1,7,28,14,9.166666667,28200
2004,12,17,27,14,8,24000
2006,3,17,27,14,6.5,26000
2005,11,13,26,14,9,26000
2003,10,17,26,14,9.666666667,27120
2003,10,18,25,14,9.833333333,27120
2001,1,27,21,12,6,37500
2012,4,2,25,13,10.85,9408
2001,6,24,24,13,4,26700
2001,6,21,24,13,5,26700
2011,11,25,24,13,12.66666667,11760
2011,11,26,23,13,4.333333333,11760
2001,3,22,22,12,5,26700
2004,2,21,22,12,8.666666667,28800
2015,8,12,20,12,4.15,9408
2009,8,24,25,13,6.166666667,21735
2003,1,15,25,13,9,32000
2009,8,25,25,13,6.666666667,30766
2009,8,26,25,13,7.25,32060
2015,3,14,25,13,7.966666667,7560
2002,6,10,24,13,5.5,37000
2009,6,27,24,13,13.08333333,8280
2009,6,27,24,13,14.83333333,8280
2009,7,2,24,13,15.76666667,6727
2001,9,21,23,13,6,26700
2009,8,5,22,13,12.58333333,10350
2004,12,11,28,14,9.5,24000
2006,7,25,21,12,6.25,21600
2001,1,28,21,12,6,27600
2006,7,24,20,12,6.333333333,21600
2008,7,12,24,13,6.75,22700
2006,8,22,24,13,8,17100
2011,4,19,24,13,7.05,11760
2012,5,12,24,13,5.883333333,11760
2012,5,11,24,13,5.066666667,11760
2012,4,28,23,13,5.3,11760
2010,12,15,27,14,4.583333333,17640
2001,5,20,22,12,4,26700
2009,9,18,21,12,6.166666667,22770
2009,11,29,21,12,5.833333333,20700
2009,7,9,20,12,6.416666667,25875
2015,8,15,20,12,6.75,2168
2015,2,8,26,13,6.166666667,15120
2006,7,30,25,13,5.5,13500
2003,12,12,24,13,7,29400
2004,1,17,24,13,7.833333333,28000
2002,3,26,24,13,6.5,37000
2001,6,13,24,13,6,26700
2001,10,27,24,13,5,26700
2002,4,4,24,13,8,37000
2008,9,30,24,13,3.583333333,15780
2002,3,27,24,13,6,3000
2001,10,20,23,13,6,26700
2009,8,4,23,13,12.75,10350
2009,8,1,22,13,12.25,10350
2003,2,26,29,14,8.5,30000
2008,12,15,28,14,8.166666667,25921
2009,12,10,28,14,6.666666667,21182
2004,1,5,27,14,9.666666667,28000
2006,7,23,21,12,6.5,21600
2012,1,13,26,13,8.666666667,8232
2011,9,16,25,13,5.366666667,23520
2012,8,30,25,13,13.35,11760
2011,12,6,25,13,12.88333333,11760
2012,1,16,25,13,14.11666667,11760
2013,2,7,24,13,7.466666667,14112
2012,6,25,24,13,5.316666667,12936
2011,7,19,24,13,6.016666667,12936
2012,9,8,24,13,11.5,11760
2012,3,20,24,13,5.466666667,10584
2008,6,17,23,13,6.833333333,22700
2008,7,1,23,13,6,22700
2013,7,20,23,13,4.95,21168
2010,7,15,23,13,6.216666667,20700
2010,7,5,23,13,5.166666667,20700
2010,7,6,23,13,5.5,20500
2012,4,28,23,13,14.2,11760
2013,2,15,23,13,16.68333333,10584
2012,3,7,23,13,10.6,9408
2012,4,15,23,13,10.8,8232
2008,7,5,22,13,7.833333333,22700
2007,1,18,28,14,9.25,25000
2006,3,19,27,14,4,26000
2010,12,13,27,14,6.516666667,17640
2012,7,20,26,14,14.86666667,5880
2002,4,28,22,12,6,32000
2002,4,26,22,12,8,37000
2010,4,4,21,12,6.4,20700
2010,4,5,21,12,6.15,20700
2009,7,12,20,12,13.75,10350
2009,7,11,20,12,13.58333333,8280
2015,2,6,26,13,14,21420
2003,3,24,25,13,8.5,30000
2009,6,24,25,13,4.583333333,13455
2009,6,25,25,13,13.75,8280
2001,6,2,24,13,5,26700
2012,3,6,23,13,6.933333333,23520
2001,4,3,23,13,6,26700
2002,1,23,23,13,7,37000
2002,5,21,22,13,7.5,37000
2009,8,6,22,13,7.333333333,10350
2002,3,11,22,12,5,37000
2002,3,10,22,12,5,37000
2001,5,16,22,12,6,26700
2001,1,25,21,12,6,27600
2001,6,27,21,12,5,26700
2009,9,28,24,13,13.5,22770
2002,4,1,24,13,8,37000
2002,4,2,24,13,7.5,37000
2009,6,30,24,13,12.16666667,11385
2009,6,26,24,13,10.41666667,6210
2015,5,20,24,13,10.21666667,6300
2009,8,3,23,13,7,12420
2002,4,17,22,13,8,37000
2010,12,14,28,14,7.166666667,27048
2010,12,16,28,14,7.15,25872
2009,12,11,28,14,6.833333333,18630
2013,2,8,24,13,6.75,25872
2007,7,1,24,13,1,18000
2011,7,19,24,13,11.96666667,12936
2013,4,19,23,13,6.7,14112
2003,2,10,28,14,8.5,32400
2004,1,4,27,14,10.33333333,28000
2010,4,12,22,12,5.766666667,20700
2016,9,25,21,12,6.916666667,22200
2009,9,20,21,12,6.583333333,18630
2002,5,13,21,12,6.5,37000
2009,6,25,25,13,6.666666667,13455
2009,8,11,25,13,6,10350
2001,3,6,24,13,7,26700
2001,9,19,24,13,7.5,20700
2002,4,10,24,13,6,37000
2015,6,14,24,13,14.58333333,10206
2009,6,27,24,13,5.916666667,8280
2009,6,28,24,13,9.416666667,8280
2009,7,2,24,13,11.4,7762
2015,6,13,24,13,18.33333333,2520
2015,4,14,22,13,7.133333333,12600
2009,4,8,22,13,16.08333333,8465
2005,5,21,29,14,7.5,24400
2007,4,2,26,14,9,32000
2004,4,15,22,12,8,26400
2013,3,25,22,12,7.3,9408
2013,2,4,21,12,6.633333333,24696
2004,4,1,20,12,6,29400
2004,4,7,20,12,5.333333333,14400
2012,11,19,26,13,7.583333333,24696
2012,1,13,26,13,10.75,8232
2008,11,14,25,13,7.916666667,10580
2006,6,15,25,13,7.25,24000
2011,7,28,25,13,6,23520
2013,8,19,25,13,7.25,22344
2003,10,19,25,13,8,31800
2005,8,6,25,13,2.75,20000
2012,1,16,25,13,5.833333333,11760
2011,12,6,25,13,6.65,11760
2011,12,5,25,13,9.4,11760
2011,9,8,25,13,10.75,11760
2011,12,15,25,13,11.5,11760
2013,1,31,25,13,12.86666667,9408
2011,12,7,25,13,4.033333333,8232
2013,1,22,25,13,3.85,7056
2007,8,18,24,13,7,25392
2006,7,3,24,13,7.5,27000
2006,11,24,24,13,9,21000
2006,12,2,24,13,8.5,22000
2007,7,19,24,13,9,23276
2006,12,6,24,13,10,19000
2006,7,20,24,13,8.166666667,23000
2006,7,9,24,13,7.666666667,23000
2012,5,13,24,13,6.65,23520
2003,5,30,24,13,9,30000
2004,2,29,24,13,9.333333333,28400
2006,5,4,24,13,5.666666667,16000
2007,3,25,24,13,5.833333333,13000
2012,3,20,24,13,10.68333333,12936
2003,5,31,24,13,7,15000
2013,7,18,24,13,4.966666667,11760
2011,7,18,24,13,5.616666667,11760
2011,1,9,24,13,10.56666667,11760
2012,2,6,24,13,13.4,11760
2012,2,28,24,13,12.45,11760
2012,3,10,24,13,19.91666667,5880
2011,3,11,23,13,3.733333333,18060
2012,4,15,23,13,2.833333333,14112
2012,3,26,23,13,3.683333333,11760
2011,5,28,23,13,12.5,11780
2011,1,25,23,13,13.36666667,11760
2013,2,16,22,13,4.916666667,24696
2006,4,18,22,13,7,22000
2003,3,10,22,13,10,33000
2004,4,16,22,13,8.75,27240
2011,6,14,22,13,5.333333333,11760
2011,1,26,22,13,4.683333333,11760
2012,4,29,22,13,15.08333333,11760
2004,12,2,29,14,9.25,24000
2004,12,3,29,14,9.75,24000
2005,5,22,29,14,8,24400
2005,10,14,29,14,10.08333333,22000
2005,5,23,29,14,10,23000
2003,12,24,29,14,9,29000
2008,1,5,28,14,7.666666667,25300
2007,1,6,28,14,8.5,25000
2008,1,4,28,14,7.916666667,24300
2005,6,26,28,14,7,19500
2001,12,24,28,14,9,37000
2006,1,12,28,14,5.75,10500
2007,1,15,27,14,8.25,25000
2006,3,27,27,14,9,28000
2006,3,28,27,14,9,28000
2006,3,18,27,14,5.5,27000
2006,3,20,27,14,6.5,26000
2005,11,12,26,14,9,26000
2007,3,26,26,14,3.75,21000
2014,1,4,26,14,8.416666667,11760
2011,6,29,26,14,11.33333333,11760
2001,2,6,22,12,5,27600
2002,2,19,22,12,7,37000
2002,3,13,22,12,5.5,37000
2009,12,2,21,12,5.416666667,22770
2002,2,23,21,12,7,37000
2002,3,12,21,12,5,37000
2009,7,11,20,12,6,16560
2009,7,12,20,12,6,11902
2009,7,10,20,12,14.18333333,9315
2015,7,30,25,13,6.883333333,11054
2009,7,20,25,13,14.25,8280
2002,3,2,24,13,7,37000
2001,5,25,24,13,6,26700
2001,10,26,24,13,6,26700
2015,7,12,24,13,7.75,12600
2009,7,2,24,13,6.5,9832
2009,6,28,24,13,3.916666667,8280
2015,4,15,23,13,6.5,18900
2011,5,27,23,13,6.166666667,11780
2011,11,26,23,13,11,11760
2009,8,1,22,13,6.5,12420
2011,5,21,22,13,12.76666667,11760
2008,5,15,29,14,8.916666667,6348
2009,12,27,27,14,5.666666667,20700
2011,6,10,26,14,6.75,14112
2013,3,24,22,12,7.366666667,14112
2002,5,15,21,12,8,37000
2011,11,17,26,13,16.71666667,16464
2012,11,18,25,13,6.166666667,24696
2012,11,30,25,13,5.216666667,21756
2012,4,2,25,13,5.85,14112
2012,2,28,25,13,3.35,11760
2012,9,1,25,13,5.1,11760
2012,8,31,25,13,6.033333333,11760
2008,9,26,24,13,6.833333333,25392
2011,9,18,24,13,4.866666667,23520
2013,7,17,24,13,6.35,11760
2012,2,6,24,13,5.783333333,11760
2011,9,28,24,13,12.01666667,11760
2012,2,7,24,13,5.9,7056
2012,3,5,23,13,4.7,23520
2011,5,25,23,13,14.03333333,11780
2011,5,27,23,13,12.41666667,11780
2013,2,27,22,13,7.2,12936
2008,12,17,27,14,6.75,24330
2012,11,6,26,14,5.533333333,24696
2015,2,7,26,14,7.833333333,21294
2012,6,5,26,14,4.583333333,16464
2012,6,11,26,14,6.566666667,11760
2009,9,19,21,12,6.25,17595
2002,5,14,21,12,6,37000
2015,8,12,21,12,13.75,9408
2009,6,24,26,13,12.25,12420
2015,2,25,25,13,4.583333333,7560
2002,3,1,24,13,7,37000
2015,5,20,24,13,4.55,7308
2009,9,8,23,13,6,22770
2015,5,29,22,13,6.666666667,24192
2015,5,29,22,13,6.666666667,24192
2009,4,9,22,13,13.16666667,13755
2004,2,22,22,12,8.75,28800
2004,3,22,22,12,8,29400
2011,2,12,21,12,3.166666667,19992
2011,2,21,20,12,4.366666667,14112
2012,11,7,25,13,12.6,10584
2011,9,27,24,13,5.983333333,23520
2011,9,9,24,13,5.166666667,23520
2011,1,6,24,13,4.433333333,23520
2003,6,16,24,13,8.833333333,30000
2002,1,9,24,13,5,37000
2001,6,20,24,13,6,20700
2011,11,25,24,13,5.883333333,11760
2011,9,26,24,13,11.75,11760
2004,1,30,23,13,9.416666667,28800
2010,7,22,22,13,6.933333333,20400
2001,4,20,22,13,6,26700
2012,6,14,26,14,6.2,11760
2013,3,25,22,12,13.31666667,11760
2009,11,28,21,12,5.083333333,22770
2009,12,1,21,12,4.916666667,20700
2009,11,30,21,12,6.5,20700
2016,9,24,21,12,7,22200
2011,3,29,21,12,4.633333333,11760
2011,3,28,21,12,3.883333333,11760
2012,1,27,26,13,5.266666667,23520
2011,6,11,26,13,1.183333333,11760
2012,7,18,26,13,5.233333333,11760
2011,9,8,26,13,3.916666667,11760
2012,1,13,26,13,15.58333333,7056
2011,11,17,26,13,6.583333333,5880
2007,5,23,25,13,8,24000
2009,8,17,25,13,6,22770
2008,11,13,25,13,7.25,12696
2009,8,15,25,13,6.583333333,20700
2014,1,10,25,13,7.5,18810
2011,6,12,25,13,4.133333333,11760
2012,1,20,25,13,5.733333333,11760
2011,12,15,25,13,6.55,11760
2011,12,5,25,13,4.5,11760
2011,7,1,25,13,15.8,11760
2012,1,23,25,13,13.48333333,11760
2012,1,15,25,13,13.86666667,11760
2013,1,21,25,13,2.3,10584
2012,2,20,25,13,5.216666667,10584
2012,1,17,25,13,4.916666667,8232
2013,8,21,25,13,13.45,7056
2007,6,8,24,13,8,25300
2007,6,2,24,13,8,25300
2007,5,31,24,13,7,25300
2006,12,15,24,13,10.5,24000
2006,12,14,24,13,8,21000
2008,5,6,24,13,5.666666667,15129
2007,6,3,24,13,9,22500
2008,12,24,24,13,5.333333333,21160
2009,9,7,24,13,5.75,20700
2011,9,10,24,13,5.583333333,23520
2003,5,29,24,13,9,30000
2003,5,27,24,13,9,30000
2002,12,4,24,13,9,32400
2002,2,5,24,13,7,37000
2001,6,1,24,13,5,26700
2012,3,21,24,13,2.9,17640
2015,4,1,24,13,8.25,15120
2011,7,16,24,13,14.83333333,14112
2011,1,15,24,13,7.316666667,14112
2012,2,29,24,13,4.8,11700
2011,1,9,24,13,5.733333333,11760
2012,9,6,24,13,6.35,11760
2011,9,28,24,13,5.666666667,11760
2011,1,8,24,13,9.983333333,11760
2011,12,27,24,13,15.25,11760
2007,4,11,24,13,5.75,10500
2013,4,9,24,13,13.35,10584
2008,5,9,23,13,6.5,11638
2009,9,30,23,13,6.833333333,19665
2011,1,25,23,13,5.633333333,14112
2011,2,2,23,13,12.66666667,11860
2012,4,11,23,13,13.01666667,11760
2012,3,19,23,13,14.05,7056
2001,4,14,22,13,7,26700
2004,6,8,22,13,8.333333333,29400
2011,3,14,22,13,4.166666667,18060
2009,4,6,22,13,3.166666667,14810
2009,7,31,22,13,12.58333333,10350
2012,9,30,22,13,10.61666667,7980
2011,6,14,22,13,12.33333333,11760
2009,4,7,22,13,14.91666667,8645
2008,12,8,28,14,7.666666667,17455
2008,5,20,28,14,7.5,13225
2007,5,6,28,14,9.5,21200
2006,3,26,27,14,8.5,28000
2007,1,7,27,14,7.483333333,21000
2012,6,4,26,14,6.95,23520
2011,6,29,26,14,8.5,11760
2014,1,4,26,14,15,11760
2014,1,5,26,14,16,11760
2012,6,13,26,14,7.05,11760
2012,6,14,26,14,15.58333333,11760
2011,6,19,26,14,13.66666667,11760
2010,3,20,22,12,5,20700
2001,2,7,22,12,6,27600
2002,4,25,22,12,4,37000
2016,7,6,22,12,7,14400
2006,7,26,21,12,6,19800
2002,9,15,21,12,7,37000
2015,3,12,25,13,8.083333333,12600
2013,8,21,25,13,9.183333333,7056
2011,9,11,24,13,5.833333333,23520
2003,6,28,24,13,8.666666667,26800
2002,1,8,24,13,8,37000
2002,1,7,24,13,7,37000
2003,11,15,24,13,6.5,24000
2002,5,30,24,13,7,37000
2007,7,3,24,13,2,12000
2010,9,26,24,13,13.75,12650
2002,10,25,23,13,7,37000
2002,3,22,23,13,7,37000
2003,10,5,22,13,6.833333333,16800
2002,6,22,22,13,7,37000
2004,4,14,22,13,9.5,27600
2012,4,24,22,13,17.3,5880
2005,6,23,29,14,8.25,19500
2011,6,20,26,14,6.216666667,22344
2001,6,26,22,12,5,26700
2009,7,13,21,12,7.166666667,22770
2009,7,14,20,12,7.166666667,25875
2009,7,19,26,13,7.166666667,12420
2009,11,13,25,13,6.75,21735
2013,4,27,25,13,6.65,13524
2009,7,22,25,13,5.583333333,11385
2012,1,14,25,13,15.11666667,11760
2013,8,21,25,13,6.233333333,7056
2009,9,5,24,13,5.75,20700
2011,9,19,24,13,5.3,23520
2002,3,4,24,13,7,37000
2001,6,6,24,13,6,26700
2010,9,26,24,13,7.516666667,12600
2013,7,15,24,13,13.01666667,11760
2010,9,29,23,13,12.51666667,14112
2011,5,20,23,13,14.3,11760
2011,6,30,26,14,6.883333333,23520
2015,2,18,26,14,11.83333333,12600
2011,6,10,26,14,12.36666667,11760
2011,6,11,26,14,4.9,11760
2009,8,13,25,14,6.833333333,20700
2010,7,24,22,12,5.016666667,20700
2006,7,22,22,12,5.333333333,12600
2009,7,30,22,12,6.583333333,10350
2002,2,24,21,12,7,37000
2009,7,10,20,12,6.666666667,15525
2009,7,21,25,13,6.25,24840
2015,3,9,25,13,4.166666667,22680
2002,2,1,24,13,7,37000
2002,3,3,24,13,7,37000
2009,11,22,24,13,3.333333333,15525
2015,9,12,24,13,4.083333333,16937
2009,7,1,24,13,8.333333333,14179
2011,7,17,24,13,5.55,14112
2009,5,25,24,13,9.5,12695
2015,8,21,24,13,5.4,5880
2009,9,10,23,13,6.25,22770
2015,7,3,23,13,6.25,23940
2011,9,20,23,13,4.916666667,19992
2001,4,6,23,13,7,27600
2008,8,10,22,13,8.416666667,8465
2015,6,16,22,13,7,25200
2009,7,31,22,13,6,10350
2009,12,8,27,14,6.5,22770
2009,7,20,26,14,5.666666667,16560
2009,7,19,26,14,5.833333333,12420
2015,2,17,26,14,9.333333333,12600
2013,2,24,25,13,7.016666667,23520
2010,2,17,24,13,3.533333333,20700
2010,9,29,23,13,6.1,11760
2012,7,19,26,14,15.33333333,11760
2004,10,17,22,12,8,27800
2004,10,19,22,12,8.25,27800
2006,1,20,22,12,6,26000
2001,4,28,22,12,7,26700
2002,1,26,22,12,7,37000
2002,1,27,22,12,7,37000
2002,3,14,22,12,5.5,37000
1999,8,23,22,12,5,12000
2013,1,6,21,12,6.15,27048
2013,1,5,21,12,4.483333333,25872
2009,9,17,21,12,6,22770
2010,3,19,21,12,2.916666667,20700
2010,3,18,21,12,7,20700
2010,3,17,21,12,7,20700
2010,3,16,21,12,6,20700
2010,4,2,21,12,6.75,20700
2002,9,16,21,12,7,37000
2016,9,6,21,12,6.666666667,16000
2009,12,3,21,12,5.75,12420
2011,3,29,21,12,11,11760
2004,4,2,20,12,5.5,29400
2004,3,27,20,12,4.5,14400
2004,4,4,20,12,6.25,29400
2004,4,3,20,12,6,29400
2011,2,22,20,12,5.666666667,11760
2011,2,21,20,12,11.5,11760
2007,9,12,26,13,8,25392
2013,1,28,26,13,3.166666667,24696
2013,2,23,26,13,6.983333333,23520
2012,1,22,26,13,7.333333333,23520
2012,1,28,26,13,6.7,23520
2012,1,30,26,13,6.466666667,23520
2012,2,18,26,13,7.1,23520
2011,7,10,26,13,5.583333333,21168
2010,8,22,26,13,5.416666667,20700
2010,8,24,26,13,5.666666667,20000
2012,2,19,26,13,6.8,11760
2012,7,17,26,13,11.25,11760
2011,11,16,26,13,12.58333333,5880
2007,5,19,25,13,8.5,25000
2013,1,20,25,13,2.5,25872
2009,8,14,25,13,6.916666667,22770
2006,12,11,25,13,10,18000
2012,1,21,25,13,6.383333333,23520
2005,11,15,25,13,9,23000
2016,4,10,25,13,6.166666667,20400
2013,1,31,25,13,6.933333333,16464
2013,4,27,25,13,13.03333333,12348
2011,6,22,25,13,4.983333333,11760
2012,1,15,25,13,6.666666667,11760
2011,9,17,25,13,6.383333333,11760
2012,1,20,25,13,11.86666667,11760
2012,2,20,25,13,12.25,10584
2015,5,25,25,13,11.83333333,11088
2012,1,24,25,13,4.233333333,7056
2012,1,9,25,13,3.933333333,7056
2007,8,8,24,13,8,25392
2007,7,20,24,13,9,25392
2007,7,17,24,13,9,25392
2007,8,15,24,13,8,25392
2007,8,20,24,13,6,25392
2007,9,8,24,13,7,25392
2007,6,1,24,13,9,25300
2006,7,5,24,13,9.5,27000
2007,8,7,24,13,8.5,24334
2007,8,14,24,13,8,24334
2006,11,26,24,13,9,21000
2006,12,13,24,13,10,20000
2006,12,7,24,13,9,22000
2007,7,24,24,13,8.5,23276
2004,10,14,24,13,8,24600
2007,2,13,24,13,5,23500
2007,4,12,24,13,9.333333333,21000
2006,9,7,24,13,5.5,20000
2001,5,30,24,13,6,26700
2001,5,27,24,13,7,26700
2004,2,28,24,13,7,27200
2013,6,26,24,13,5.85,16464
2007,6,12,24,13,8.483333333,14800
2009,5,25,24,13,9.5,12695
2013,6,25,24,13,11.58333333,12348
2011,1,8,24,13,5.083333333,11760
2011,12,27,24,13,7.183333333,11760
2012,9,7,24,13,4.083333333,11760
2012,9,8,24,13,5.5,11760
2011,4,18,24,13,8.416666667,11760
2011,1,16,24,13,11.3,11760
2011,12,30,24,13,11.91666667,11760
2015,4,1,24,13,15.25,11340
2011,1,15,24,13,11.31666667,9400
2011,7,18,24,13,12.35,11760
2011,11,24,24,13,17.91666667,5880
2004,10,15,23,13,7.166666667,24600
2005,7,3,23,13,9.5,14000
2002,10,27,23,13,7,37000
2003,6,27,23,13,9,30000
2003,5,24,23,13,7,30000
2002,2,12,23,13,7,37000
2004,6,5,23,13,7.833333333,28400
2011,1,24,23,13,6.233333333,14112
2013,2,15,23,13,6.583333333,12936
2011,5,26,23,13,13.75,11780
2011,2,1,23,13,6.083333333,11760
2012,4,12,23,13,3.366666667,11760
2011,5,28,23,13,6.666666667,11780
2012,4,27,23,13,5.433333333,11760
2011,5,26,23,13,4.466666667,11780
2012,7,9,23,13,12.8,11760
2012,3,19,23,13,12.13333333,7056
2006,1,18,22,13,8,26000
2006,4,19,22,13,8,21000
2001,3,28,22,13,6,26700
2001,6,30,22,13,5,26700
2003,3,12,22,13,10,30000
2003,3,9,22,13,9,33000
2002,5,20,22,13,6,37000
2004,4,18,22,13,8.25,25560
2004,6,6,22,13,7.333333333,29200
2005,8,14,22,13,8.5,16600
2013,1,4,22,13,13.5,12936
2011,6,24,22,13,13,11760
2011,2,2,22,13,7.166666667,11760
2012,4,29,22,13,5.516666667,11760
2011,3,8,22,13,13.25,11760
2011,3,18,22,13,10.58333333,11760
2011,12,23,22,13,8.716666667,10350
2011,3,14,22,13,12.41666667,8232
2005,4,25,29,14,8.583333333,23000
2005,4,27,29,14,8.666666667,23000
2006,12,25,28,14,10.5,25000
2007,3,1,28,14,8.25,25000
2007,3,2,28,14,9.833333333,25000
2004,12,16,28,14,9.5,24000
2007,9,22,28,14,7,21160
2005,10,19,28,14,9,22000
2003,12,18,28,14,8.5,29000
2003,12,19,28,14,8.5,27000
2007,1,16,27,14,7.75,25000
2006,4,3,27,14,8,28000
2006,3,16,27,14,7.5,27000
2005,4,13,27,14,8.75,18000
2007,9,14,26,14,7.483333333,25392
2006,9,4,26,14,8.333333333,25000
2007,3,27,26,14,8.483333333,22000
2005,11,11,26,14,8.666666667,26000
2007,2,10,26,14,7.75,22000
2005,11,4,26,14,7.166666667,24000
2006,4,16,26,14,6,21000
2012,6,15,26,14,5.416666667,17640
2014,1,2,26,14,14,11760
2011,12,2,26,14,20,11760
2012,6,13,26,14,15.08333333,11760
2015,2,19,26,14,13.83333333,12600
2011,2,11,21,12,4.583333333,23520
2011,2,18,20,12,2.416666667,9408
2011,11,18,26,13,6.983333333,24696
2010,8,2,25,13,6.083333333,20700
2012,1,23,25,13,6.116666667,11760
2011,9,25,24,13,7.016666667,23520
2011,9,24,24,13,6.333333333,23520
2003,3,29,24,13,7,30000
2011,11,24,24,13,7.9,11760
2011,1,3,24,13,4,8232
2008,5,2,23,13,7.416666667,8993
2011,5,19,23,13,6.5,11760
2003,2,20,28,14,9.5,24000
2010,4,1,22,12,5.45,20700
2002,2,20,22,12,7,37000
2010,4,3,21,12,4.7,20700
2001,2,1,21,12,7,26700
2002,5,12,21,12,4.5,37000
2016,7,7,21,12,6.75,19200
2015,8,14,20,12,6.833333333,21168
2008,3,28,26,13,5.666666667,8993
2015,5,23,25,13,4.583333333,22680
2015,5,23,25,13,4.583333333,22680
2016,4,9,25,13,6,19800
2011,7,3,25,13,13.75,7050
2008,4,2,24,13,7,13012
2008,5,29,24,13,5.583333333,11638
2002,2,2,24,13,7,32000
2002,1,6,24,13,8,37000
2001,10,25,24,13,6,26700
2002,6,1,24,13,7,37000
2015,8,20,24,13,6.666666667,11780
2009,6,30,24,13,6,10350
2012,2,5,24,13,8.416666667,8232
2015,8,20,24,13,16.2,5880
2011,11,24,24,13,11.25,5880
2003,6,5,23,13,8.5,30000
2001,5,26,23,13,6,26700
2016,8,12,23,13,5.8,16800
2001,4,22,22,13,4,26700
2002,1,24,22,13,7,37000
2002,2,27,22,13,7,37000
2002,1,12,22,13,7,37000
2001,10,13,22,13,7,26700
2015,7,2,22,13,13.41666667,13860
2005,4,26,29,14,8.5,24300
2009,11,19,26,14,6.916666667,20700
2002,2,28,24,12,7,37000
2001,3,3,21,12,7,26700
2013,8,18,26,13,7.6,24696
2011,11,16,26,13,4,16464
2012,1,14,25,13,6.6,11760
2012,11,7,25,13,5.083333333,7056
2002,2,15,24,13,6,37000
2011,5,25,23,13,5.95,11780
2010,4,6,22,13,7,20700
2010,8,21,26,14,5.966666667,20700
2001,5,15,22,12,6,26700
2016,7,5,21,12,6.5,23400
2015,6,27,20,12,6,26460
2004,3,31,20,12,7,29400
2009,11,12,26,13,6.833333333,21735
2008,3,31,24,13,6.75,9098
2008,5,3,24,13,8.25,16928
2002,2,6,24,13,7,37000
2009,4,29,24,13,6.583333333,16930
2015,8,21,24,13,10.5,14112
2009,5,26,24,13,8.083333333,11110
2008,5,8,23,13,6.5,8464
2009,9,6,23,13,6.25,22770
2008,5,7,23,13,5.583333333,6340
2003,5,20,23,13,8.5,30000
2001,9,20,23,13,7,26700
2011,5,19,23,13,13.16666667,11760
2015,5,28,22,13,6,20916
2015,5,28,22,13,6,20916
2001,4,15,22,13,4,26700
2002,1,11,22,13,7,3700
2009,6,15,22,13,9.916666667,9315
2008,5,18,29,14,9.916666667,24335
2011,4,7,22,12,4.983333333,21168
2009,5,30,21,12,5.833333333,23275
2011,2,16,21,12,4.816666667,24696
2015,9,27,21,12,6.583333333,21520
2016,7,8,21,12,6.75,20000
2011,3,24,21,12,13.38333333,11760
2011,2,22,20,12,10.91666667,11760
2006,6,4,26,13,7.5,29000
