"Mean","Median","SD","lcl","ucl","Rhat","parameter","Year"
0.450584970405118,0.45107384417206,0.173332814665326,0.165060666116187,0.735490395203233,1.00001246567859,"imm.rec[13]",2012
0.450155746695364,0.449568588053808,0.173163276151067,0.165007021464407,0.734770293737529,1.00000282845178,"imm.rec[14]",2013
0.449853271812086,0.450606383616105,0.173531809007387,0.164831279707141,0.734504777271068,1.00004294994942,"imm.rec[15]",2014
0.450162527481948,0.449864518339746,0.173553205170883,0.165035428747069,0.734496418170165,1.00001027256849,"imm.rec[16]",2015
0.450067897450412,0.450312832603231,0.173609789109344,0.16458244376583,0.735413232129067,1.00006080220028,"imm.rec[17]",2016
0.450438023937598,0.449968238873407,0.172828339317901,0.165184615143808,0.735428472870262,1.00002286467507,"imm.rec[18]",2017
0.450510688821007,0.450922167347744,0.173904540310625,0.164806947174948,0.735435103175696,1.00004250584219,"imm.rec[19]",2018
0.779176866680815,0.806720049496587,0.144479539283451,0.419473458728728,0.97822023530108,1.00480019565715,"juv.survival",2000.5
0.906823481186836,0.92755710501178,0.0787074184206268,0.693332466586316,0.992951976235049,1.01293449028223,"adult.survival",2000.5
0.788318264857592,0.813436474935135,0.138106279096436,0.443314136964109,0.978711304772009,1.00425272956036,"juv.survival",2001.5
0.911833963589553,0.930482659332496,0.0744300952933322,0.711928577474627,0.993064228478028,1.00812243487665,"adult.survival",2001.5
0.78229394678754,0.790111588015865,0.113688963998732,0.541647906210232,0.974521576250532,1.01772453477128,"juv.survival",2002.5
0.912260631492023,0.920272016989522,0.0540016996775073,0.785742670270531,0.991697235439753,1.02532384551595,"adult.survival",2002.5
0.79289037234332,0.815715793618029,0.134571891877156,0.462723479186477,0.978449294283782,1.00427179987469,"juv.survival",2003.5
0.914232200530887,0.931459342412561,0.0722404473852392,0.727849641154429,0.993056499838067,1.01254296451409,"adult.survival",2003.5
0.859902418346791,0.873906790040517,0.0907128226889293,0.651492560548358,0.989180083466406,1.00724551351056,"juv.survival",2004.5
0.946700756343363,0.955184553566418,0.0394206739196067,0.850180635426805,0.99655882647468,1.00809510306024,"adult.survival",2004.5
0.569585985257552,0.560532698877464,0.11006106614889,0.37978862566587,0.799826214466127,1.00466800664191,"juv.survival",2005.5
0.796518591451016,0.795642710730987,0.0670508692481936,0.66797887947917,0.923256982599648,1.0053347724574,"adult.survival",2005.5
0.852051821070273,0.865579060938899,0.0930155992113681,0.637824382006793,0.987523636730585,1.00138969385721,"juv.survival",2006.5
0.943669035789122,0.951861619780951,0.0405621617068168,0.844571044411511,0.995977264307657,1.00149589527653,"adult.survival",2006.5
0.643832628848232,0.648719798272827,0.0857152588139108,0.458749685373495,0.796582073087278,1.00337456342605,"juv.survival",2007.5
0.844406497429263,0.849978414076458,0.0486197998057505,0.728410608499288,0.921240257388328,1.00346801945281,"adult.survival",2007.5
0.931262004644336,0.937371117685102,0.0423251058824454,0.833075569780296,0.993555770552983,1.00139795208436,"juv.survival",2008.5
0.976065422156787,0.978725028742962,0.0155976202784666,0.938599371795578,0.997926430205587,1.00151318008531,"adult.survival",2008.5
0.812314319238208,0.818139728588433,0.0606943194143257,0.675690539350346,0.914125803526524,1.00198264072677,"juv.survival",2009.5
0.929086435687303,0.932627900291215,0.0264064241015304,0.868034246214058,0.970412514861022,1.00155229451118,"adult.survival",2009.5
0.734313209626889,0.741736562422409,0.075017589790337,0.565545454710564,0.860126591949603,1.00112266660327,"juv.survival",2010.5
0.892750671912291,0.898240908896071,0.0373173860806093,0.802799502916683,0.949360203547548,1.00079773601736,"adult.survival",2010.5
0.869129446446476,0.871429850030158,0.0583294074175121,0.748683916466959,0.975541980910118,1.00064886566858,"juv.survival",2011.5
